,0
Tvent [K],300.849658653846
Tl8 [C],65.93149038461542
T6 [C],65.60518269230771
T4 [C],65.72152884615386
T2 [C],63.663658653846134
Pbypass [PSI],1283.8731389423074
dPbypass [PA],1902.5011629807693
dPtest [PSI],4.975604249038464
Pvent [PSI],1440.1204966346145
Tbypass [K],306.4002548076923
Treturn [K],297.20490384615374
Tout [C],33.22732692307692
Tin [C],27.89842788461538
Preturn [PSI],1276.3162557692308
dPreturn [PA],5206.267354615965
dPvent [PA],2084.085176117658
Ptest [PSI],1384.5811740384613
Pinlet [PSI],1404.256778287499
Poutlet [PSI],1399.2811740384625
Taverage [C],30.562877403846183
Paverage [PSI],1401.7689761629808
m_dot [kg/s],0.005902398069202355
Re [-],39391.8268403626
q [W/m^2],720636.7863068198
Nu [-],166.4215975724725
h [W/(m^2 K),26142.034060392165
K_L [-],1.6835447014700715
