Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
9/1/2017 14:32:29:370,1,302.928,470.585,470.316,473.589,455.726,1330.9143,3869.7119,18.132502,1438.0162,438.199,301.639,430.261,424.475,1328.6814,6032.1414,3348.3884,1390.2891,587747.462486835,1940.22164503392,7.6229817756456,5.786,1.00911427346035,628665.864928799,1434.65837422906,6.5550114965812,978325.839417918,3243.36653886904,9.85592125093072,4822.44273672165,15.9194354325835,53304.4529370116,7.6620029362594,4466.90996120945,10.1937931424066,39447.0426293094,7.16992192600047,4459.49768248758,14.7842211467601,89180.5124461273,10.780581414048
9/1/2017 14:32:30:543,2,302.96,470.582,470.309,473.798,455.704,1330.0135,3978.6889,17.80487,1437.9841,438.108,301.607,430.269,424.478,1308.6965,5885.1697,3433.9261,1392.3759,602748.563673356,1989.53183150698,7.71924197360442,5.791,1.02274003842773,645932.574961323,1474.36836342026,6.64511055239926,940132.544136357,3117.07799930491,9.66213372336035,4822.3361783684,15.9174022259322,54659.1829478265,7.75875675606997,4463.91968816871,10.1890850844283,40539.1997265704,7.26849987794344,4393.15631071608,14.5658300726312,85722.381798798,10.5694969219926
9/1/2017 14:32:31:407,3,302.983,470.548,470.242,473.503,455.655,1346.8198,4754.2233,16.336261,1437.2473,438.301,301.662,430.269,424.486,1311.114,5600.9686,3314.6653,1391.1478,581516.897439034,1919.30536511631,7.58178120716612,5.78300000000002,1.00313983825672,781592.213370297,1783.23164530836,7.3080765892911,896385.346134915,2971.48910414608,9.43379163984085,4819.89031560596,15.9081212992345,52730.0976587634,7.62061211150112,4519.70945926606,10.3118848902149,49025.0034119774,7.99311420514702,4401.18138295851,14.5897772439303,81716.8842242482,10.3196056460449
9/1/2017 14:32:32:271,4,302.976,470.625,470.325,473.518,455.713,1321.7507,4635.1584,19.632491,1438.0162,438.622,302.4,430.273,424.486,1320.7382,5281.0314,3176.3388,1393.4803,557547.347165125,1840.23601593897,7.42396596098797,5.78700000000003,0.982938831960501,747834.134947815,1704.9626670523,7.14589525171096,851386.274350146,2815.43080142244,9.18272625174491,4822.44273672165,15.9169133420524,50557.5094245986,7.46196838270182,4436.49070495271,10.1146105415431,46882.8220143619,7.81653135843109,4433.12963539926,14.6598202228812,77418.9709153904,10.0445595765392
9/1/2017 14:32:33:143,5,302.95,470.69,470.359,473.604,455.735,1323.5521,4471.5742,19.08363,1438.8813,438.219,301.659,430.269,424.494,1356.5379,5687.8486,3258.9428,1389.9206,572391.086098561,1889.39127281255,7.52246475077389,5.77499999999998,0.993914870215315,722424.787063807,1648.54738626989,7.02667596371507,941826.953676855,3122.1576471342,9.67000331426667,4825.31450093962,15.9277587091587,51907.6545653499,7.56094835661899,4442.4705871192,10.137558132165,45330.8433947891,7.68606586105812,4551.96941978688,15.0897848888542,85828.4118543708,10.5760316098589
9/1/2017 14:32:34:007,6,302.951,470.639,470.357,473.551,455.721,1328.3884,4082.5526,18.153171,1439.0415,438.138,301.601,430.269,424.494,1308.1752,5938.7584,3466.1861,1391.7619,608858.467710925,2009.75889734949,7.75838253042302,5.77499999999998,1.02508579585074,661984.801988595,1510.90478796314,6.72694315253818,948315.228705694,3144.2708369856,9.70418757857963,4825.84629683341,15.9294615196299,55214.4780998261,7.79806865672593,4458.52504705138,10.1760747687974,41544.3605051484,7.3580585791304,4391.4258163376,14.5603821483934,86470.5917909815,10.6155235352725
9/1/2017 14:32:34:877,7,302.922,470.519,470.216,473.499,455.638,1342.349,4735.6576,16.439604,1437.4715,438.165,301.583,430.273,424.49,1311.1987,5631.8212,3332.7493,1391.8847,584780.718106985,1930.46631841525,7.60379366166861,5.78300000000002,1.00605228975669,775955.638572533,1770.92108811186,7.28280721261952,901381.257982182,2988.83311719222,9.46128320037327,4820.63456429127,15.9137816477221,53036.6446467987,7.64273126570692,4504.86830394799,10.28121439172,48688.3110713782,7.96561949074463,4401.46255094979,14.5945313593598,82193.7911137071,10.3496748991113
9/1/2017 14:32:35:746,8,302.977,470.605,470.308,473.641,455.724,1321.2286,4685.1713,19.551731,1437.2473,438.492,302.084,430.277,424.494,1317.4216,5383.35,3215.9295,1392.99,564194.926474979,1862.17081321348,7.468080086273,5.78299999999996,0.98809612743127,755604.604580655,1723.18903099864,7.18398918070127,865702.260785993,2865.766676772,9.26444960071061,4819.89031560596,15.9084363354511,51160.409710049,7.50632865814185,4434.75755491433,10.1136567027775,47384.214121906,7.85821746236442,4422.11993339338,14.638709542357,78805.2970148477,10.1340935027618
9/1/2017 14:32:36:611,9,302.888,470.618,470.341,473.711,455.731,1323.0756,4578.5621,19.278067,1439.3298,438.184,301.638,430.277,424.498,1341.8897,5083.7164,3197.8455,1397.2866,561835.206552456,1854.92725546227,7.45354109303547,5.779,0.98549036577182,739443.379253404,1687.51798160911,7.10924389125547,832701.390469359,2760.59843411427,9.09286676452169,4826.80333026773,15.9359345047269,50960.6564442358,7.49166028338734,4440.88880969479,10.1347580233299,46402.6189782892,7.77639743574724,4503.3436232113,14.9296296329087,75898.0030107438,9.94540278237294
9/1/2017 14:32:37:474,10,302.878,470.612,470.323,473.687,455.725,1327.3115,4131.192,18.316221,1437.8881,438.139,301.587,430.273,424.501,1308.1035,5937.1388,3479.3842,1390.7794,610686.939387851,2016.28028244987,7.77095976618477,5.77200000000005,1.02621420316741,669328.614949846,1527.66271651199,6.76414562056547,948004.644883305,3143.38696589477,9.70282353359627,4822.01749918112,15.9206594707477,55394.0910160998,7.81074193267607,4454.95019687646,10.1678923740559,42005.5156325605,7.39878422631105,4391.1878028196,14.5602688538286,86446.3371504971,10.6140346258103
9/1/2017 14:32:38:343,11,302.917,470.486,470.224,473.674,455.678,1337.7346,3673.6385,16.886269,1437.4715,438.109,301.567,430.288,424.501,1311.0227,5722.7656,3363.5424,1391.1478,590183.828125113,1948.33511531249,7.63890374837163,5.78700000000003,1.01139676115701,599870.539146143,1369.22669734277,6.40378714655152,915814.098136797,3036.85117448792,9.53698201121617,4820.63456429127,15.9140443233337,53527.5628370122,7.67802114459193,4489.55045767894,10.247565007062,37645.8493411958,7.00431633494232,4400.87830577309,14.5933683253575,83514.4262404857,10.4324894162833
