,0
Tvent [K],0.07627127698096915
Tl8 [C],0.13060621011840226
T6 [C],0.13052569406707462
T4 [C],0.13151923250596126
T2 [C],0.12647989037934718
Pbypass [PSI],0.0
dPbypass [PA],0.0
dPtest [PSI],0.0033096118388769723
Pvent [PSI],0.3466876226407675
Tbypass [K],0.07627127698096915
Treturn [K],0.07627127698096915
Tout [C],0.07011418980573308
Tin [C],0.06931204714755142
Preturn [PSI],0.8320502943378437
dPreturn [PA],0.8168729215010486
dPvent [PA],0.8223155147792227
Ptest [PSI],0.3466876226407675
Pinlet [PSI],0.3467034196872466
Poutlet [PSI],0.3466876226407675
Taverage [C],0.049295434605799875
Paverage [PSI],0.34669157196986866
m_dot [kg/s],1.5327254204309994e-06
Re [-],1389.2487731616889
q [W/m^2],17685.407582148608
Nu [-],6.8409648150360844
h [W/(m^2 K),859.5826597501681
K_L [-],0.043450960854448474
