,0
Tvent [K],0.07627127698096915
Tl8 [C],0.07627127698096915
T6 [C],0.07627127698096915
T4 [C],0.07627127698096915
T2 [C],0.07627127698096915
Pbypass [PSI],0.0
dPbypass [PA],0.0
dPtest [PSI],0.0033096118388769723
Pvent [PSI],0.3466876226407675
Tbypass [K],0.07627127698096915
Treturn [K],0.07627127698096915
Tout [C],0.015252700732368498
Tin [C],0.01434582251504375
Preturn [PSI],0.8320502943378437
dPreturn [PA],0.8172087005761214
dPvent [PA],0.8223333522816291
Ptest [PSI],0.3466876226407675
Pinlet [PSI],0.3467034196872466
Poutlet [PSI],0.3466876226407675
Taverage [C],0.010469569036788607
Paverage [PSI],0.34669157196986866
m_dot [kg/s],1.6194485472020385e-06
Re [-],1621.8643448640364
q [W/m^2],4934.69386872724
Nu [-],7.543960356939027
h [W/(m^2 K),322.50135622551244
K_L [-],0.04111903737782076
