Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
9/13/2017 16:47:57:370,1,300.975,66.062,65.711,65.875,63.79,1279.0402,2027.5182,4.4436417,1425.9054,306.459,297.043,33.393,28.068,1270.8116,5337.8778,2154.2945,1385.01,374961.727920765,1245.82350002746,6.10839999662945,5.325,0.744190494759364,316548.391675322,1032.92248449327,5.56202676583467,828020.240776738,2787.54335492416,9.13713463466655,4782.24002941513,15.8891603269877,34229.9307020478,6.13993224633133,4294.71000257008,14.0139790398392,28413.5975576925,6.08513635616823,4267.39454881454,14.3662518518011,76685.2968289378,9.99685178846021
9/13/2017 16:47:58:434,2,300.953,66.037,65.736,65.856,63.781,1274.1189,2046.6047,5.4268348,1425.9375,306.711,297.718,33.392,28.069,1281.0486,5026.0634,2055.5587,1386.36,357784.505906508,1188.83847612919,5.96706316378633,5.323,0.726698292135476,318298.858102449,1037.78103198923,5.57509244537255,785931.551860247,2639.85231615235,8.89178646369778,4782.34658776837,15.8906759120805,32664.2171199576,5.99786512734219,4278.37337877416,13.9492009702103,28548.5002668769,6.09956482323097,4301.37703673417,14.4478232311589,72615.6755517975,9.72797381451338
9/13/2017 16:47:59:301,3,300.988,66.065,65.725,65.841,63.788,1276.7818,1925.6455,5.3343386,1426.8986,306.449,297.033,33.391,28.069,1308.6053,5119.4464,2058.9814,1385.1328,358621.803853508,1191.48206524349,5.97369388106272,5.322,0.727369141346327,300112.564466829,979.323034067101,5.41579470831496,817754.289191909,2753.07554780751,9.08046886052902,4785.53703117363,15.8994279877391,32736.6264973943,6.00450942034381,4287.21307468909,13.9899724740139,26939.7275397088,5.92521074114869,4392.85356548816,14.7891095113612,75712.053447144,9.93321222832033
9/13/2017 16:48:00:168,4,300.988,66.029,65.719,65.851,63.804,1281.4877,1922.8036,5.0849894,1426.45,306.46,296.982,33.39,28.072,1266.3937,5649.6862,2222.7224,1384.7644,387019.577986446,1285.83059120778,6.20570441523694,5.318,0.755051295579583,300774.161071307,981.446717585679,5.4216636632132,873341.752555839,2940.72284702723,9.38482668606708,4784.04786988802,15.8944804108071,35329.0176454622,6.23772680042348,4302.83466205853,14.0404446324432,26997.0174848624,5.93150766301853,4252.72899900697,14.3198207265322,80902.4935451627,10.2680542759079
9/13/2017 16:48:01:033,5,301.043,65.966,65.643,65.766,63.754,1296.4076,1327.857,4.5426078,1425.7132,306.483,297.024,33.39,28.07,1269.4432,5333.0005,2134.7437,1385.01,371508.766745895,1234.07209849057,6.07952257610885,5.32,0.739976872139986,210128.050448534,685.610785748422,4.53145873412373,826372.875058556,2782.1754304654,9.12833278345554,4781.60200712557,15.8834518893499,33907.0988550429,6.11090996402914,4352.36238712563,14.2009912038372,18856.8855769536,4.95726556205553,4262.85204256572,14.3518774326846,76538.5695244459,9.98728337386865
9/13/2017 16:48:01:896,6,300.985,66.037,65.733,65.859,63.755,1272.559,2011.5103,5.2983893,1425.2326,306.696,297.56,33.391,28.073,1277.0475,5089.4005,2043.8311,1384.8872,355567.375695211,1181.34583349739,5.9482297645344,5.318,0.723724220426837,312457.78013447,1018.78661650126,5.52383661475419,793350.015974924,2666.18502478466,8.93602450918683,4780.0066194442,15.8812120851345,32458.5151652937,5.97894960997349,4273.19517393819,13.9329993672503,28026.3717371174,6.04352942505691,4288.09508573141,14.4108586024043,73342.6309765055,9.77654591943861
9/13/2017 16:48:02:761,7,301.001,66.075,65.758,65.882,63.799,1274.269,1918.8254,5.274308,1427.0909,306.507,297.038,33.395,28.073,1301.9849,4995.2046,2011.0822,1384.5187,350326.196838122,1163.87054142053,5.90407066493827,5.322,0.718891676658899,298461.097765213,973.749694999505,5.40036204397682,793871.816578991,2672.62712709818,8.94681371773838,4786.17538542066,15.9008620749455,31977.9406835779,5.93452296939806,4278.87164696178,13.9601106890276,26787.0149769177,5.9083928261473,4370.8766520347,14.714873693045,73503.8047599173,9.7872822275222
9/13/2017 16:48:03:624,8,300.998,66.071,65.771,65.859,63.834,1278.9357,1910.8214,5.0095298,1426.5462,306.484,296.967,33.391,28.071,1263.9502,5623.7047,2191.9293,1385.01,381683.634204089,1268.06036652765,6.16267369818933,5.32,0.750097717397448,298304.608134457,973.312173341697,5.39914867218609,867648.112371545,2921.69874892343,9.35442131304578,4784.36721299028,15.8950132990594,34840.745374098,6.19447190599437,4294.36310699641,14.0117040595803,26773.8639675129,5.90694229370006,4244.61761781799,14.2932299474958,80380.904433913,10.2349009993903
9/13/2017 16:48:04:492,9,301.024,66.065,65.708,65.844,63.806,1290.7295,1653.9356,4.6162299,1426.1617,306.481,297.002,33.394,28.07,1267.2734,5418.2608,2136.2105,1385.1328,371880.982788903,1235.38649007688,6.08275931840507,5.324,0.740927506173383,260582.344268016,850.239800405296,5.04626349998687,838149.287060629,2822.03246799896,9.19348584883848,4783.09083645369,15.8894003018154,33943.1037634413,6.11415359711854,4333.51350906991,14.1395829074883,23385.9595398464,5.52058115889289,4255.649229018,14.3286887934021,77636.5728046897,10.058665818328
9/13/2017 16:48:05:363,10,301.001,66.131,65.768,65.904,63.796,1279.125,2024.0137,4.9705558,1425.1364,306.636,297.455,33.395,28.073,1276.0962,5101.5814,2061.9151,1385.2556,358689.255218873,1191.6546962265,5.97412662248873,5.322,0.727421832824285,316022.198753586,1030.61023087174,5.55579782697262,794656.410962248,2671.51808159973,8.94495721988358,4779.68727634194,15.8793069668936,32741.7828125731,6.00498228403364,4294.99150251885,14.0068077542065,28349.9707877801,6.07831929322102,4284.93717415986,14.4053291225895,73489.959112681,9.78636038653988
