Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
6/26/2017 15:43:38:367,1,305.117,440.762,441.707,441.254,428.118,1299.2794,4333.091,16.815462,1463.616,428.363,304.297,402.199,395.126,1292.6343,4815.7545,3103.9993,1408.3359,554548.989912759,1817.49620608737,7.37795437704909,7.07300000000004,1.1939239432756,687213.239936149,1604.27777360825,6.93168777012703,759855.778157741,2497.08599873722,8.6480055298868,4907.42318941724,16.083742267449,49923.9247395422,7.41506442518167,4361.89554223041,10.1827084557499,44122.6023652339,7.58294247824659,4339.83663527772,14.2618449583063,68681.5440362657,9.46078617259167
6/26/2017 15:43:39:541,2,305.114,440.833,441.753,441.235,428.162,1296.3228,4261.1027,17.015256,1463.5839,428.448,304.387,402.226,395.16,1301.0335,4756.4756,3110.8409,1407.3534,555759.09560027,1821.48015364837,7.38603618027916,7.06599999999997,1.19404887041697,674258.323842395,1573.7226544234,6.86535987187883,755379.001615317,2481.64015419619,8.6212177159735,4907.31663106399,16.08355116797,50033.3687905638,7.42318768888161,4352.08088717686,10.1577808442958,43283.3473816373,7.51047875579337,4367.71840850566,14.3492278201949,68251.7520055982,9.43113809310497
6/26/2017 15:43:40:405,3,305.099,440.839,441.769,441.232,428.171,1300.043,4405.4108,16.814313,1463.3596,428.229,303.563,402.259,395.179,1313.7725,4589.2003,3085.4263,1405.2666,551134.240668845,1806.4111670928,7.35542063077761,7.08000000000004,1.19145545376986,699093.53319078,1632.52262969294,6.99244105311723,735950.044172897,2424.37333987639,8.52116468177709,4906.57205042119,16.0819014497628,49619.5216871064,7.39242378278431,4364.43036959931,10.1918141218818,44899.1280041304,7.64937857647684,4410.00647274402,14.5274834968162,66669.531621834,9.32118019914272
6/26/2017 15:43:41:274,4,305.09,440.839,441.772,441.282,428.239,1303.2803,4034.3855,16.36956,1463.0392,428.165,303.555,402.29,395.209,1311.2638,5359.801,3199.8013,1403.5481,571439.330819254,1873.01888236014,7.48980113462239,7.08100000000002,1.21339421308606,641809.853444598,1498.97785537024,6.70033963599517,857886.616580186,2826.13238648741,9.20016168669712,4905.50845863361,16.0788897001987,51449.2521652523,7.52748852354259,4375.17682931819,10.2184364189464,41225.1117212693,7.3297324539355,4401.67865527367,14.5004320642838,77719.4302785805,10.0640319322501
6/26/2017 15:43:42:136,5,305.112,440.805,441.778,442.062,428.239,1307.1441,3874.9689,15.899546,1462.7826,428.1,303.439,402.312,395.243,1279.4456,5222.5716,3282.4053,1404.8981,586088.427744843,1920.89602422993,7.5849223257934,7.06900000000002,1.22672201045733,618276.647986651,1444.23416955536,6.57685121019173,815637.872781735,2687.9797019557,8.97247385069436,4904.65665572258,16.0749385659121,52764.4635459244,7.6230950050579,4388.00300269162,10.2499486164252,39718.2321152456,7.19452550728047,4296.0557582214,14.1578892568899,73940.5903489781,9.81631890011178
6/26/2017 15:43:42:998,6,305.141,440.842,441.793,443.224,428.245,1314.108,3634.8974,15.254615,1462.5262,428.194,303.464,402.339,395.262,1281.5894,5196.584,3227.6607,1406.8622,576212.512284161,1888.34837758335,7.52038836098866,7.077,1.21766129750637,583061.507911256,1361.6760344873,6.38610574899531,812939.103067461,2678.86504846526,8.9572485803,4903.80551672653,16.0706215052272,51870.5134569967,7.55824285724581,4411.1201901121,10.3016861285121,37445.5721241446,6.98565988636052,4303.17226282256,14.1801738025682,73688.4642996452,9.7995685394787
6/26/2017 15:43:43:865,7,305.096,440.898,441.818,444.186,428.239,1324.4136,4309.7896,14.857705,1462.1739,428.253,303.526,402.365,395.288,1282.9839,5045.5541,3173.4051,1406.0034,566390.158141558,1856.43259217282,7.45656488104384,7.077,1.20732733898315,696740.179401544,1626.93589864296,6.98046622177849,790171.259283234,2603.30666658946,8.83002379961488,4902.63603050068,16.0691586598994,50993.950044034,7.49410710836513,4445.33040086764,10.3801500535143,44736.2627470752,7.63549245134954,4307.80140997543,14.1925285147745,71609.1704370872,9.66032023306248
6/26/2017 15:43:44:728,8,305.093,441.0,441.886,444.617,428.285,1337.937,4624.2178,15.453644,1461.6292,428.406,303.788,402.391,395.33,1287.5582,4935.9319,3098.6207,1408.9491,552836.595613187,1812.02648246006,7.36684409818997,7.06100000000004,1.1901034904509,755205.424348683,1762.82644115321,7.26614377311781,775759.644756874,2553.62175186931,8.74535600501307,4900.82785807029,16.0633900419554,49774.3528961768,7.40394834395895,4490.22233963214,10.4812312143904,48467.4959474998,7.94753580638308,4322.98614129229,14.2302728919256,70239.6579129608,9.56749834537481
6/26/2017 15:43:45:595,9,305.096,441.074,441.963,444.537,428.403,1294.7434,4328.4497,17.119746,1462.2058,428.582,304.308,402.429,395.349,1294.5435,4807.6318,3090.3122,1410.9141,551571.749270865,1807.86293255521,7.35837571686561,7.07999999999998,1.19193412842527,684080.540178737,1596.14855541935,6.91410329441391,759694.536396473,2496.46587140816,8.64693163864536,4902.74192493895,16.0695057455324,49659.7896533889,7.39542277886509,4346.83795063097,10.1423717063035,43900.7457694379,7.56385423538749,4346.17436761494,14.2821561300227,68663.347983262,9.45953284920914
6/26/2017 15:43:46:460,10,305.106,441.068,441.997,444.136,428.443,1296.7274,4405.8845,16.916889,1463.4878,428.345,303.921,402.459,395.375,1304.4219,4689.0803,3068.8055,1409.8087,548213.373360032,1796.79643586174,7.33581968155985,7.084,1.18895177181439,697385.560615912,1628.09315065172,6.98294841009352,746615.337207007,2456.60989930609,8.57762997720887,4906.99761991922,16.0829273102437,49355.3757857761,7.37272101205908,4353.42398716829,10.1633589447018,44778.585642398,7.63910338947114,4378.96645598704,14.4082391673726,67561.3904374151,9.38331922253228
