,0
Tvent [K],0.07627127698096915
Tl8 [C],0.13116481726761242
T6 [C],0.13108560194939664
T4 [C],0.13208596034079528
T2 [C],0.12698532706169044
Pbypass [PSI],0.0
dPbypass [PA],0.0
dPtest [PSI],0.0033096118388769723
Pvent [PSI],0.3466876226407675
Tbypass [K],0.07627127698096915
Treturn [K],0.07627127698096915
Tout [C],0.07022792171908401
Tin [C],0.06936059329509708
Preturn [PSI],0.8320502943378437
dPreturn [PA],0.8168710208644474
dPvent [PA],0.8222917675542055
Ptest [PSI],0.3466876226407675
Pinlet [PSI],0.3467034196872466
Poutlet [PSI],0.3466876226407675
Taverage [C],0.04935294543193356
Paverage [PSI],0.34669157196986866
m_dot [kg/s],1.5091628820810036e-06
Re [-],1278.4334904452053
q [W/m^2],16447.609089486068
Nu [-],6.434527183220833
h [W/(m^2 K),772.8465124296437
K_L [-],0.04351240129240982
