,0
Tvent [K],0.07627127698096915
Tl8 [C],0.13160415613447632
T6 [C],0.13152806101711936
T4 [C],0.13146324532995732
T2 [C],0.12769613762282464
Pbypass [PSI],0.0
dPbypass [PA],0.0
dPtest [PSI],0.0033096118388769723
Pvent [PSI],0.3466876226407675
Tbypass [K],0.07627127698096915
Treturn [K],0.07627127698096915
Tout [C],0.07054191391175595
Tin [C],0.06945476837285729
Preturn [PSI],0.8320502943378437
dPreturn [PA],0.816927244793887
dPvent [PA],0.822240972780894
Ptest [PSI],0.3466876226407675
Pinlet [PSI],0.3467034196872466
Poutlet [PSI],0.3466876226407675
Taverage [C],0.049497794062111564
Paverage [PSI],0.34669157196986866
m_dot [kg/s],1.6034380583980315e-06
Re [-],937.6954725561137
q [W/m^2],12527.859082610492
Nu [-],5.686893462264086
h [W/(m^2 K),608.661158863032
K_L [-],0.0420316188578947
