Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
8/25/2017 13:26:13:371,1,304.567,436.566,436.951,445.501,420.397,1326.6719,4788.6072,18.995598,1461.1486,433.454,303.476,405.466,399.52,1326.1597,5248.5531,3517.508,1403.9156,627365.504664863,2059.86040728268,7.85449204010418,5.94600000000003,1.06851358245045,775468.033899882,1789.04343690422,7.31997590371145,849623.619026963,2799.64023193585,9.1569390150751,4899.23247038893,16.0858939753451,56582.2607454281,7.89406533791758,4452.82699679114,10.2728940021113,49192.8541833469,8.00678584079026,4451.12671054396,14.6671457068894,76981.2930680459,10.0161265436898
8/25/2017 13:26:14:543,2,304.589,436.56,436.942,445.424,420.333,1325.0271,4798.174,18.840203,1460.8922,433.47,303.438,405.451,399.531,1307.7256,5918.461,3758.4782,1401.8288,670226.138869111,2200.42791719041,8.11806981695799,5.92000000000002,1.09954125050572,776053.942010612,1790.329070087,7.32260555306658,944749.283393345,3113.4837541552,9.65656150249659,4898.38133139287,16.0819377304922,60443.6123738122,8.15897823669058,4447.36696004891,10.2599187026759,49228.8751612931,8.00971674898362,4389.93333547713,14.4673156805579,85624.2436300705,10.5634450129276
8/25/2017 13:26:15:408,3,304.593,436.486,436.862,445.214,420.354,1332.5525,4588.6974,17.77425,1460.1874,433.369,303.428,405.458,399.531,1309.6218,5699.2166,3684.6717,1400.4787,656747.685343459,2156.14832036015,8.03597403987446,5.92700000000002,1.08970888169548,746388.437650334,1722.29309814577,7.18212136218728,911070.981068038,3002.59363363974,9.48303795073531,4896.04169502619,16.0740453491255,59227.5800024394,8.07648819869129,4472.34808875755,10.3199538701604,47355.145492125,7.85580671584989,4396.22791334107,14.4885373575974,82573.3126181394,10.3735416679688
8/25/2017 13:26:16:279,4,304.583,436.47,436.849,445.165,420.354,1356.7207,5160.1526,17.162614,1459.6427,433.586,303.552,405.451,399.516,1313.6031,5476.7269,3597.6709,1401.9516,641001.651489169,2104.5220891815,7.93918556788126,5.935,1.07803711891584,854563.130984709,1970.91956609464,7.68304999696085,878165.568863784,2892.96584724786,9.30831050965637,4894.23352259581,16.0686365378101,57809.6660747561,7.97922660964579,4552.57623807268,10.4998229603186,54180.6887482275,8.40290517521039,4409.44413676145,14.5261574187007,79555.7970886329,10.1822350357806
8/25/2017 13:26:17:142,5,304.58,436.523,436.899,445.088,420.317,1321.7377,5060.1267,19.506567,1461.3408,433.729,304.115,405.462,399.509,1324.9346,5114.5752,3498.4461,1403.67,624047.794180232,2048.87974975452,7.83352879041642,5.95299999999997,1.06691633583141,816390.278007025,1882.25891745082,7.50825286607894,827170.743954435,2719.92747465411,9.02563716859109,4899.87049267848,16.0873021625795,56280.559510198,7.8729913077221,4436.44755047943,10.2286163721573,51758.0948088105,8.21289636704311,4447.05989937366,14.6229548012221,74790.2019770515,9.87255484251737
8/25/2017 13:26:18:008,6,304.554,436.581,436.948,445.091,420.404,1324.4789,4844.0668,18.911012,1460.7961,433.419,303.487,405.451,399.513,1317.3433,5933.8873,3676.8522,1399.3734,655627.148730456,2152.74515760901,8.02962973441126,5.93800000000005,1.09086937844258,783152.471725785,1806.91772101773,7.35645186222953,954178.037502476,3144.04912731839,9.70384544041175,4898.0623202481,16.0827384314378,59133.8521836565,8.07009513531755,4445.54716910649,10.2569272900046,49685.2409555251,8.04675728884934,4421.86001068125,14.570179317998,86457.8020137908,10.6147384406019
8/25/2017 13:26:18:871,7,304.58,436.501,436.899,445.23,420.292,1329.4,4632.0325,18.102647,1460.2514,433.382,303.465,405.447,399.509,1309.4002,5769.8635,3721.3324,1400.7244,663311.078584827,2177.78934462153,8.07620144750238,5.93799999999999,1.09719640190356,751654.787231358,1734.39318483776,7.2073064445218,922208.450273826,3038.92854290882,9.54024335614129,4896.25414781771,16.0754289441779,59822.0145738671,8.1169166423973,4461.88312898744,10.2954971110647,47689.0772221078,7.88345624244995,4395.49229555041,14.4843467798607,83572.7038064605,10.4361287519663
8/25/2017 13:26:19:743,8,304.593,436.47,436.794,445.291,420.311,1347.9815,5160.2474,16.923779,1459.7709,433.522,303.501,405.455,399.509,1312.756,5476.7269,3593.2703,1400.3559,640273.821054746,2102.06347832927,7.93454673037272,5.94599999999997,1.07940410515439,849074.134408009,1958.54912647572,7.65890078483307,877599.268393433,2891.58608503245,9.30609050646074,4894.65909209383,16.0695061675542,57742.0792475393,7.97456088188955,4523.56580938975,10.4344550204828,53844.3693898634,8.37678462374221,4406.63212489111,14.5193331319867,79518.422334013,10.1798429835587
8/25/2017 13:26:20:610,9,304.593,436.526,436.88,445.483,420.333,1321.7246,5051.7912,19.604167,1460.8282,433.828,304.125,405.451,399.505,1319.8456,5293.2123,3521.9086,1405.1437,628012.633606753,2061.80914731052,7.8582065502067,5.94600000000003,1.06901889895932,815037.367764331,1878.7108433857,7.50117296783871,852773.306103209,2804.02237929538,9.16410267947911,4898.16887860135,16.0810290407243,56635.9144753768,7.89780719698875,4436.40406404866,10.2261819524066,51660.5359967666,8.20515247368056,4430.16658287244,14.5669267007725,77105.8355857275,10.0242254560478
8/25/2017 13:26:21:480,10,304.554,436.55,436.902,445.501,420.326,1323.7871,4910.5614,19.129177,1461.0203,433.551,303.477,405.443,399.509,1358.7403,5462.1135,3579.0942,1399.7419,638293.665784414,2095.83084045658,7.92277499543754,5.93399999999997,1.07562751356173,793488.150838789,1830.20717479325,7.40370891494387,905916.83933895,2985.12519676598,9.4554125861362,4898.80656893341,16.0851821645206,57570.3821909792,7.9626958087398,4443.25068721309,10.2485075278643,50325.9254739398,8.09847203717424,4559.28045147528,15.023479378916,82059.9495325486,10.3412449361918
