,0
Tvent [K],0.07627127698096915
Tl8 [C],0.12392831600810918
T6 [C],0.12404285325991266
T4 [C],0.12644124875740265
T2 [C],0.11916321020827234
Pbypass [PSI],0.0
dPbypass [PA],0.0
dPtest [PSI],0.0033096118388769723
Pvent [PSI],0.3466876226407675
Tbypass [K],0.07627127698096915
Treturn [K],0.07627127698096915
Tout [C],0.06700784095651746
Tin [C],0.0659208675988262
Preturn [PSI],0.8320502943378437
dPreturn [PA],0.8167624267724074
dPvent [PA],0.8221468265951332
Ptest [PSI],0.3466876226407675
Pinlet [PSI],0.3467034196872466
Poutlet [PSI],0.3466876226407675
Taverage [C],0.04699896683608034
Paverage [PSI],0.34669157196986866
m_dot [kg/s],1.6259156175761903e-06
Re [-],941.6693105546682
q [W/m^2],11756.299178130414
Nu [-],5.765852049933808
h [W/(m^2 K),587.7292611445158
K_L [-],0.041866223252461594
