,0
Tvent [K],0.07627127698096915
Tl8 [C],0.07627127698096915
T6 [C],0.07627127698096915
T4 [C],0.07627127698096915
T2 [C],0.07627127698096915
Pbypass [PSI],0.0
dPbypass [PA],0.0
dPtest [PSI],0.0033096118388769723
Pvent [PSI],0.3466876226407675
Tbypass [K],0.07627127698096915
Treturn [K],0.07627127698096915
Tout [C],0.01570028283709129
Tin [C],0.01519585972468124
Preturn [PSI],0.8320502943378437
dPreturn [PA],0.8166943752206735
dPvent [PA],0.8221219418467767
Ptest [PSI],0.3466876226407675
Pinlet [PSI],0.3467034196872466
Poutlet [PSI],0.3466876226407675
Taverage [C],0.01092489169210447
Paverage [PSI],0.34669157196986866
m_dot [kg/s],1.5493927131827195e-06
Re [-],2533.103273830433
q [W/m^2],5430.908923683437
Nu [-],10.100114238946828
h [W/(m^2 K),504.72142489576635
K_L [-],0.04089757386292908
