Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
8/30/2017 14:57:31:366,1,304.027,473.542,473.227,473.217,459.458,1308.482,2682.3294,10.040429,1441.9891,428.308,302.101,431.491,424.73,1291.7676,5605.0269,2070.7126,1411.4053,364479.376233683,1198.83884074007,5.99210771081109,6.76099999999997,0.926888695886084,428421.263715406,1000.26444454786,5.47339290241652,883798.467368435,2925.50659338577,9.36051512799444,4835.63107571314,15.9052685311276,32935.2399537895,6.0226965874471,4392.44426190698,10.2553402269091,27508.200597641,5.98740027899018,4336.95955973997,14.3559920680169,80465.7217174213,10.2402994682461
8/30/2017 14:57:32:536,2,303.904,473.517,473.224,473.152,459.455,1335.4503,2692.8907,10.382606,1441.4124,428.396,302.272,431.484,424.737,1297.8015,5341.1232,1990.0645,1410.7912,350143.897683237,1152.15297489746,5.87427510536878,6.74699999999996,0.906780203295781,438972.800978286,1024.68930843959,5.53981563029866,846120.121129208,2799.2011206106,9.15622087399783,4833.716676887,15.9054065655174,31652.7849641031,5.90427439243472,4481.96755280888,10.462206819879,28173.5794467287,6.05938037020051,4356.98954253358,14.4141354228429,76987.6731148883,10.0165415927881
8/30/2017 14:57:33:403,3,303.916,473.563,473.286,473.278,459.529,1306.7655,2618.8185,11.401101,1443.3027,428.354,302.207,431.476,424.745,1309.9671,5186.8417,1962.2014,1411.7728,345694.253872388,1137.46645083638,5.8367152583029,6.73099999999999,0.898845680704806,417728.60512886,975.19482747648,5.40436787073865,829381.870027479,2744.41647621491,9.06617750668697,4839.99166925922,15.9254256743943,31248.8925538925,5.86648391423558,4386.74621164675,10.2409367290763,26819.1545634345,5.91193626645395,4397.37416254286,14.5508679896325,75473.0488598208,9.91752146479185
8/30/2017 14:57:34:266,4,303.903,473.514,473.261,473.306,459.519,1309.7547,2522.3909,11.061219,1442.8862,428.227,302.026,431.484,424.753,1289.6238,5854.311,2134.2547,1410.9141,375897.538410152,1236.89972922331,6.0864835992643,6.73099999999999,0.937309642798999,403267.768421365,941.714951232326,5.31078771137713,921573.514202503,3051.30523267038,9.55965096176315,4838.60906632687,15.9215574256485,33980.6587670103,6.11753504367386,4396.66908484098,10.2671458942126,25897.7553725342,5.80949341845228,4329.84305513881,14.3359944347136,83927.3699150826,10.4582497458721
8/30/2017 14:57:35:133,5,303.942,473.48,473.199,473.174,459.461,1318.6375,2834.9255,10.392557,1442.2455,428.223,301.988,431.48,424.764,1291.4483,5651.312,2082.4439,1410.0544,366609.452638194,1206.18227371734,6.01043188476165,6.71600000000001,0.923535099050258,456308.152568573,1065.58534354431,5.64928295947737,890876.422093577,2950.03914756075,9.39968064088828,4836.4822147092,15.9125169101644,33136.9237732188,6.04110888011277,4426.1562044749,10.3361010606037,29302.0764672825,6.17954359746148,4335.89961948475,14.3578540189834,81140.7127117288,10.2831604194942
8/30/2017 14:57:36:000,6,303.929,473.498,473.202,473.158,459.486,1341.4744,2687.0181,10.005983,1441.7968,428.331,302.198,431.48,424.753,1295.4753,5387.4083,2013.527,1412.0184,354366.509099305,1165.95161731623,5.90934673783816,6.72700000000003,0.909490023388904,439991.347994947,1027.22275061797,5.54665972355576,851922.686342067,2819.08777140175,9.18868804925991,4834.9927214661,15.908296745181,32031.785020434,5.93951713177823,4501.96500376879,10.510481388853,28241.8537315611,6.06671791016426,4349.26754747657,14.3921122822672,77536.185164018,10.0521605571937
8/30/2017 14:57:36:864,7,303.929,473.542,473.267,473.229,459.507,1306.289,2637.9523,11.469995,1443.4629,428.465,302.67,431.48,424.76,1307.1848,5220.1329,1951.448,1412.5097,343837.915073366,1131.30999369381,5.82089842203017,6.72000000000003,0.894944971184066,420627.210110474,981.707280899197,5.42238331150017,832932.301559666,2751.94866210614,9.07861026681056,4840.52346515301,15.9264942310639,31079.7253142211,5.85058313215964,4385.16443422234,10.2345919368498,26998.3653393743,5.93165572955191,4388.13810938873,14.4980939947426,75681.9774492481,9.93123908843376
8/30/2017 14:57:37:733,8,303.903,473.594,473.292,473.285,459.566,1309.0563,2529.3529,11.118248,1442.9823,428.24,302.072,431.476,424.764,1298.8571,5904.6542,2063.8709,1411.7728,363525.338135161,1196.18871197441,5.98548103084918,6.71199999999999,0.919153499228206,404165.191785192,943.781972223969,5.31661298392215,936153.352379204,3099.10667780928,9.63424024183909,4838.92807747164,15.9226071393558,32862.2055270487,6.01601516785593,4394.35069375345,10.2614204505731,25954.7535747765,5.81588294295754,4360.49368576382,14.4352792902481,85235.3324893364,10.539427766887
8/30/2017 14:57:38:604,9,303.919,473.52,473.276,473.198,459.501,1315.2175,2618.9133,10.61991,1442.5017,428.21,301.962,431.484,424.76,1291.0248,5718.7073,2098.572,1410.9141,369514.396252875,1215.83183760435,6.03442598252188,6.72399999999999,0.928326413931889,420445.64222262,981.86787375965,5.4228268044099,901205.034227042,2984.49816277228,9.45441946589809,4837.33268979028,15.9165194995715,33401.9621592548,6.06522000363366,4414.8032584277,10.3099022872602,27000.7402218062,5.93191660970214,4334.49377952832,14.3544345961688,82088.8099124829,10.3430632776778
8/30/2017 14:57:39:476,10,303.987,473.483,473.181,473.152,459.445,1334.1124,2716.7129,9.8570934,1441.8289,428.295,302.101,431.491,424.764,1294.4197,5438.5645,2018.4128,1412.0184,355234.284058696,1168.58380147406,5.91601327519906,6.72699999999998,0.910516050374496,442412.430813719,1032.96193234504,5.56213297318125,859311.359506373,2844.45056291231,9.22992992688374,4835.09927981935,15.9056120157091,32104.090884341,5.9462170367704,4477.52629359352,10.454304378042,28401.3435643533,6.08382403973857,4345.76340424633,14.3851341248335,78234.4797790582,10.0973242194587
8/30/2017 14:57:40:338,11,303.939,473.569,473.31,473.297,459.498,1306.1063,2643.2567,11.500998,1443.1104,428.601,302.744,431.495,424.756,1303.64,5203.8938,1962.6903,1412.7553,345734.316257867,1137.51218585922,5.83683259786147,6.73900000000003,0.899932077970623,421414.060188085,983.231630789673,5.42659149220839,828089.462106077,2735.27951703775,9.05107295589228,4839.35331501218,15.9221202774642,31250.1910240122,5.86660579655394,4384.55794789403,10.2299293466278,27040.3292860006,5.93626376846656,4376.37088039806,14.4556816333208,75225.8320264118,9.90126540171205
8/30/2017 14:57:41:205,12,303.932,473.575,473.313,473.355,459.529,1307.9273,2549.435,11.241493,1443.1104,428.292,302.062,431.491,424.76,1339.4331,5596.9042,2000.3289,1413.3694,352364.478762824,1159.35300910343,5.89260127855426,6.73099999999999,0.9074520467329,407022.768517556,950.339414505888,5.33505105286184,915082.090765396,3029.45120791558,9.52535543019197,4839.35331501218,15.9224869872609,31850.2108804919,5.92265894865879,4390.60289372793,10.2514240138222,26135.3391806787,5.83608048039541,4495.18875559156,14.8816758003044,83291.3137897622,10.4185446701522
8/30/2017 14:57:42:075,13,303.916,473.529,473.279,473.269,459.513,1313.9383,2637.6679,10.701436,1442.726,428.227,302.013,431.502,424.749,1290.5816,5760.9341,2112.748,1410.4228,372068.337038474,1224.24728227035,6.05527376999859,6.75299999999999,0.935551223766384,423044.683568821,987.898202516006,5.43945397613888,907547.84899989,3004.99597368289,9.48683082609602,4838.07727043308,15.9191265692924,33633.1028210194,6.08616940181486,4410.55685825707,10.2995767624579,27166.8630099212,5.95013676676086,4333.022543947,14.3471391759527,82652.9233161917,10.3785411400107
8/30/2017 14:57:42:946,14,303.922,473.477,473.169,473.208,459.479,1326.1693,2454.9017,10.054975,1442.2134,428.266,302.049,431.499,424.764,1292.7059,5495.4047,2047.2501,1412.3869,360405.643488583,1185.84914382171,5.95955635681166,6.73500000000001,0.918308426392273,397396.677817542,927.920212712523,5.27174659700879,867142.689821591,2870.86760698294,9.27269107776183,4836.37565635595,15.913213444094,32578.3278147428,5.98997435873698,4451.15857846269,10.3934437439878,25514.88271597,5.76638971144678,4340.07431683824,14.3687756517593,78962.2372499235,10.1441794742834
8/30/2017 14:57:43:815,15,303.924,473.532,473.261,473.263,459.513,1305.8322,2682.7079,11.428658,1441.5085,428.566,302.589,431.51,424.772,1301.0921,5245.3077,1969.0468,1412.6325,346469.015140373,1139.98570412463,5.84317524287129,6.738,0.900776310999573,427614.00161309,997.778642293346,5.46658758403779,833048.266932464,2753.06857464238,9.08045736072674,4834.03568803177,15.9054095366992,31318.4957509271,5.87301372826842,4383.64805242282,10.2286416851146,27440.4578549262,5.98002333449614,4367.91293559291,14.4351345739366,75716.7225312059,9.93351850906278
