,0
Tvent [K],303.9291298076925
Tl8 [C],473.70527884615365
T6 [C],473.42781249999996
T4 [C],473.4305192307693
T2 [C],459.6778798076925
Pbypass [PSI],1315.9522076923083
dPbypass [PA],2580.515832692308
dPtest [PSI],10.820424789423072
Pvent [PSI],1457.2557913461546
Tbypass [K],428.40316346153855
Treturn [K],302.0486538461536
Tout [C],431.64982211538364
Tin [C],424.9288365384613
Preturn [PSI],1299.9274475961538
dPreturn [PA],5377.019764667858
dPvent [PA],2015.1823776932192
Ptest [PSI],1411.5872798076923
Pinlet [PSI],1437.1077045971156
Poutlet [PSI],1426.2872798076924
Taverage [C],428.28932932692345
Paverage [PSI],1431.6974922024028
m_dot [kg/s],0.005809030714047929
Re [-],21925.17300171123
q [W/m^2],893093.7519174737
Nu [-],107.72920507892579
h [W/(m^2 K),29652.24422885046
K_L [-],1.7164875294450557
