,0
Tvent [K],304.00567307692324
Tl8 [C],463.7378317307688
T6 [C],463.49063942307714
T4 [C],463.7058990384618
T2 [C],450.1276826923079
Pbypass [PSI],1313.3849629807687
dPbypass [PA],3641.0847788461547
dPtest [PSI],14.601422307692303
Pvent [PSI],1457.7195812499997
Tbypass [K],433.6242067307692
Treturn [K],302.5247211538462
Tout [C],424.4484182692306
Tin [C],418.49145192307765
Preturn [PSI],1297.2582504807688
dPreturn [PA],5374.692486778723
dPvent [PA],2737.7505376754366
Ptest [PSI],1402.1600480769239
Pinlet [PSI],1431.4614703846162
Poutlet [PSI],1416.8600480769237
Taverage [C],421.46993509615334
Paverage [PSI],1424.160759230769
m_dot [kg/s],0.006771199932999742
Re [-],25731.63304792904
q [W/m^2],922684.059378743
Nu [-],123.18372769093403
h [W/(m^2 K),33678.32934051248
K_L [-],1.7122616747593211
