Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
8/30/2017 15:04:04:367,1,303.855,473.928,473.658,473.708,459.922,1309.1543,2537.2149,11.240728,1443.1425,428.594,301.965,431.826,425.122,1303.7442,5191.7128,1963.1793,1409.8087,345828.147506322,1138.13545114058,5.83843143652645,6.70400000000001,0.89550337789448,405451.81153257,946.004404010719,5.3228691226321,826217.148284342,2736.13547359576,9.05248903041109,4839.45987336543,15.9268725983296,31267.3065987778,5.86821213210014,4394.67601209047,10.2537039998004,26015.8505684833,5.82272415793098,4376.71678009927,14.4941194512585,75249.3054798277,9.90281007564854
8/30/2017 15:04:05:539,2,303.877,473.971,473.674,473.705,459.935,1308.123,2537.0727,11.215083,1443.0464,428.571,301.945,431.819,425.126,1318.6662,5864.0594,2041.3864,1408.2131,359580.944048743,1183.3108265803,5.95317470683729,6.69300000000004,0.911604564799975,405109.706692986,945.256927540563,5.32076579961712,943896.53281998,3126.05452257855,9.67603616906509,4839.14086222066,15.9246697256477,32508.404202429,5.98354269609084,4391.25253452952,10.2462661601684,25995.522151897,5.82044881633484,4426.25147627359,14.659131551354,85962.0181695542,10.584260092172
8/30/2017 15:04:06:404,3,303.899,473.867,473.647,473.672,459.895,1314.5518,2734.1892,10.655888,1442.4697,428.493,301.865,431.822,425.126,1290.1907,5726.8238,2105.4174,1407.9675,370711.503305387,1219.85101400593,6.04439175705468,6.69600000000003,0.925987422808648,438730.091963604,1023.89091995343,5.53765703117671,901901.031652911,2987.76284648075,9.45958905409879,4837.22646339451,15.917217441961,33512.3865618882,6.07523731445995,4412.59341743834,10.2979358296129,28156.5049276208,6.05754395664816,4331.72492213125,14.3498746861387,82179.2038795965,10.3487564609439
8/30/2017 15:04:07:274,4,303.899,473.877,473.564,473.577,459.852,1329.9221,2710.8878,9.9742149,1441.9891,428.546,301.911,431.826,425.137,1293.9114,5484.0367,2037.9637,1408.0903,358715.032768375,1180.3758247588,5.94578720301543,6.68900000000002,0.9099291879796,440077.233216256,1026.90780736783,5.54580936419727,866155.858450372,2868.91123029758,9.26953106296222,4835.63107571314,15.9119677120133,32428.0125926552,5.9761396199002,4463.61627902581,10.4157226506042,28235.8554617065,6.06607362271927,4344.07606434113,14.3885981774136,78907.6004664895,10.1406693074932
8/30/2017 15:04:08:138,5,303.903,473.913,473.623,473.62,459.898,1305.7212,2660.117,11.541952,1442.5658,428.83,302.6,431.815,425.141,1303.3142,5242.0562,1958.2934,1411.65,344829.607255636,1134.66996790304,5.8295360051911,6.67399999999998,0.890137770749706,423977.050813899,988.683279653706,5.44161489862583,833953.729492654,2755.96077162146,9.08522578127999,4837.54547453929,15.9180576517484,31172.2272402384,5.85928314667857,4383.27957961251,10.2214853895775,27190.3470500667,5.95270797025332,4375.2893629062,14.4589866586457,75794.8206596712,9.93864016009686
8/30/2017 15:04:09:003,6,303.909,473.932,473.687,473.721,459.926,1307.9925,2577.1884,11.2591,1443.3027,428.514,301.882,431.819,425.137,1330.6494,5324.0712,1988.1087,1408.4587,350258.517634175,1152.51117154864,5.87518817082142,6.68200000000002,0.898183950330614,411474.169292403,960.235066514519,5.36275541117265,864766.092725758,2864.5831574117,9.26253636264975,4839.99166925922,15.9257924880778,31662.206599942,5.90515304788959,4390.81933000929,10.2466181501871,26407.4654358918,5.86638500532555,4466.03060582702,14.7939612359366,78764.1029501666,10.131444448137
8/30/2017 15:04:09:867,7,303.909,473.907,473.635,473.675,459.911,1312.3654,2560.2334,10.815495,1442.758,428.491,301.818,431.811,425.133,1290.8162,5770.6764,2119.5897,1408.7044,373281.483134663,1228.26728769027,6.06520733636029,6.678,0.926678537615265,410133.728582747,957.158326739062,5.35415697437082,909247.852381312,3012.57000040194,9.49877897701758,4838.18349682884,15.9198427714508,33743.5347639866,6.09615296942111,4405.33549894782,10.2810455737643,26321.8762648734,5.85687052675281,4333.80131621093,14.3589889145476,82861.0784570416,10.3916017079178
8/30/2017 15:04:10:729,8,303.893,473.806,473.536,473.57,459.858,1326.7763,2348.198,10.01402,1442.0853,428.544,301.851,431.807,425.141,1293.2337,5526.2635,2041.3864,1408.5816,359341.455391049,1182.46045611794,5.95103523779485,6.666,0.907600798879919,380297.59107562,887.41784058491,5.15541091416494,872368.062342717,2890.06185946946,9.30363744949188,4835.95041881541,15.913332715184,32485.2609834517,5.98141243012933,4453.17356040732,10.3914033574319,24401.072581115,5.63912420491293,4341.82638845336,14.384005315382,79489.8035582013,10.178010949841
8/30/2017 15:04:11:595,9,303.894,473.939,473.635,473.644,459.902,1305.6364,2663.1481,11.425979,1441.5085,428.791,302.348,431.819,425.141,1299.7955,5236.3721,1987.6197,1409.6859,349737.06055773,1150.85214106804,5.87095800509895,6.678,0.896999966670644,424432.589651369,989.835583422622,5.44478505813201,830800.376650451,2747.82825304103,9.07181115726307,4834.03568803177,15.9069796969725,31617.0262132027,5.9009383646502,4382.99807966374,10.2217585715739,27222.0569185457,5.95617803602427,4363.60877481958,14.4324049599123,75573.4426679866,9.92411538724469
8/30/2017 15:04:12:461,10,303.891,473.923,473.647,473.703,459.945,1307.0005,2587.229,11.358233,1443.2387,428.529,301.824,431.822,425.137,1321.1423,5226.6299,1959.7603,1410.9141,345248.8788614,1136.09445117295,5.83319410495221,6.685,0.892164376393343,412763.968910749,963.211285375666,5.37105982851678,842873.698294919,2792.59998639909,9.14541830642622,4839.7792164677,15.9260366923262,31211.2144459642,5.86294611393415,4387.52631174063,10.2385750129878,26489.5381922773,5.87549411263068,4434.47107560326,14.692241424152,76790.9083254915,10.0037332850723
