,0
Tvent [K],0.07627127698096915
Tl8 [C],0.12861785541702336
T6 [C],0.12854929481276184
T4 [C],0.12860898875812382
T2 [C],0.1248430552860069
Pbypass [PSI],0.0
dPbypass [PA],0.0
dPtest [PSI],0.0033096118388769723
Pvent [PSI],0.3466876226407675
Tbypass [K],0.07627127698096915
Treturn [K],0.07627127698096915
Tout [C],0.06926107300389316
Tin [C],0.06843499168160505
Preturn [PSI],0.8320502943378437
dPreturn [PA],0.8170054531797505
dPvent [PA],0.8222675695802253
Ptest [PSI],0.3466876226407675
Pinlet [PSI],0.3467034196872466
Poutlet [PSI],0.3466876226407675
Taverage [C],0.04868378662376203
Paverage [PSI],0.34669157196986866
m_dot [kg/s],1.5052557250417397e-06
Re [-],1277.2787777424105
q [W/m^2],16032.59407605387
Nu [-],6.6090745116266625
h [W/(m^2 K),802.1668751653792
K_L [-],0.04230538148911061
