Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
9/13/2017 17:04:33:366,1,301.737,67.726,67.411,67.486,65.413,1295.396,1762.1076,4.766383,1429.7502,307.427,297.159,34.288,28.599,1283.4204,5831.5749,2018.9018,1388.0784,352343.704925705,1167.7179296066,5.91382110947706,5.689,0.769734859588435,278628.881430251,906.3253436759,5.21004256086418,913578.670818532,3074.37658229612,9.59572383738933,4795.00313086607,15.8913329517629,32083.0407007134,5.9442672932695,4349.00430518957,14.1464617785346,24927.5878130654,5.69963873538183,4309.25040440514,14.5014971931025,84566.5670437169,10.4979996112137
9/13/2017 17:04:34:426,2,301.743,67.692,67.348,67.445,65.378,1299.6971,1898.1761,4.4991163,1428.5006,307.421,297.117,34.284,28.602,1280.5925,5615.582,2030.1441,1389.1837,353996.075956469,1173.1707975213,5.92761285065379,5.682,0.770580648758234,301140.943148246,979.571802668802,5.41648252739067,877802.640157372,2954.40059019636,9.40662648541804,4790.85499011152,15.8772696967669,32233.145399,5.9581565821555,4363.2821286526,14.1931817561344,26941.1583924504,5.92536809224754,4299.86297863705,14.4719520547025,81268.4334632506,10.291250418372
9/13/2017 17:04:35:291,3,301.75,67.626,67.314,67.423,65.309,1322.6449,1853.4676,4.0436797,1427.7957,307.443,297.233,34.276,28.603,1284.3979,5338.6846,1949.4959,1388.6925,339765.713629998,1125.98413796188,5.80718076833019,5.673,0.753728898954607,299239.841316989,973.318115283122,5.39916515270337,836999.129952071,2815.96972729162,9.18360508206873,4788.51502178735,15.8691467167766,30936.8364608545,5.83711862790791,4439.45906879932,14.4399419365519,26763.9645252801,5.90585016817988,4312.49528883822,14.5088038301205,77457.9275722855,10.0470864329654
9/13/2017 17:04:36:155,4,301.727,67.676,67.348,67.458,65.35,1288.5757,1810.7956,5.0041315,1429.3015,307.699,298.012,34.279,28.603,1297.365,5039.0571,1873.7337,1389.0609,326905.985812508,1083.4495613999,5.69644040090795,5.676,0.73974660897615,284820.026923393,925.644954723262,5.26527947564531,797999.487634508,2677.74280107683,8.95537216964594,4793.51363762298,15.8869230715945,29767.8631485541,5.72577659574261,4326.36380872008,14.06037656515,25460.4680185167,5.76023754079735,4355.54054810387,14.6153193431938,73647.4287050881,9.79683957012453
9/13/2017 17:04:37:029,5,301.753,67.682,67.32,67.432,65.331,1291.5779,1742.6897,4.8962068,1428.0841,307.382,297.158,34.278,28.603,1318.5814,5674.048,1946.5622,1388.8153,339322.942896971,1124.50561517854,5.80336682939119,5.675,0.753499428488712,274746.282643171,893.826842961432,5.17399381699185,913252.997091986,3073.29096673146,9.59402947974235,4789.47238717916,15.8721616261617,30896.1498537769,5.83327901928467,4336.32983638759,14.1072991794822,24584.644974902,5.66029638603334,4425.96997632482,14.8943322283931,84511.1559918491,10.4945597144491
9/13/2017 17:04:37:900,6,301.724,67.638,67.282,67.401,65.321,1297.9871,1772.9534,4.6359848,1427.6355,307.382,297.113,34.272,28.604,1281.1333,5683.7903,2073.6464,1388.4469,361362.594969619,1197.65943368648,5.98915949422795,5.668,0.776663255027925,280904.600928076,913.861582422119,5.23165888254855,888839.858919263,2991.58858386965,9.46564347136459,4787.98322589356,15.8687516601051,32906.179752471,6.02003895690124,4357.60565562901,14.1765153965717,25134.3011725042,5.72322222450074,4301.65820472545,14.4781891224061,82290.9908954974,10.3557926903217
9/13/2017 17:04:38:763,7,301.773,67.544,67.222,67.351,65.271,1317.8086,1882.0263,4.1066968,1427.9559,307.406,297.169,34.267,28.604,1285.4404,5392.2794,1977.3553,1387.7109,344659.824828672,1142.11617616113,5.8486327282669,5.663,0.757770946560075,302739.563893906,984.819957625765,5.43097282135735,846087.906735702,2847.16072920023,9.23432597609967,4789.04681768114,15.8696994684121,31380.0343532719,5.87878092241806,4423.40460886714,14.3894543661059,27081.3315596611,5.94076275421481,4315.95594563769,14.5235739449192,78315.1685975645,10.1025299241345
9/13/2017 17:04:39:627,8,301.75,67.582,67.251,67.373,65.277,1289.1631,1836.4176,5.0241544,1427.3792,307.697,297.906,34.263,28.608,1293.755,5160.8541,1895.2403,1389.4294,330213.482880964,1094.32802943153,5.72496677302498,5.655,0.740700466194217,288981.784062886,939.176475763123,5.303625033549,815013.4543815,2735.80745061026,9.05194638303313,4787.13241885499,15.8645647683678,30067.1624909709,5.75448935642802,4328.31372699731,14.0668050939636,25832.5284503243,5.80217281729415,4343.55688283184,14.5802933906395,75246.7669242845,9.90264303726015
9/13/2017 17:04:40:494,9,301.75,67.6,67.301,67.391,65.315,1291.108,1773.0953,4.9263752,1428.3724,307.396,297.156,34.262,28.605,1332.7801,5263.1727,1911.8574,1389.5522,333340.514715571,1104.69101811291,5.75200984007198,5.657,0.744462518822106,279438.219983501,909.049629739819,5.21786701177234,856243.476535072,2881.46117371035,9.2897835448102,4790.42942061349,15.8754910376586,30351.6750189813,5.78165137156112,4334.7699681573,14.1015822201893,25003.4491571812,5.7083049126803,4473.10362399741,15.053048311316,79226.7929238994,10.1611588318634
9/13/2017 17:04:41:360,10,301.727,67.572,67.238,67.328,65.28,1297.4519,1842.2906,4.6571945,1426.8025,307.361,297.086,34.259,28.607,1281.1659,5677.2934,2072.1795,1387.5881,360896.267115866,1196.10199655936,5.98526407391186,5.652,0.77396711433421,291769.948020857,949.274462345116,5.33206098076339,887846.455477802,2988.51664325415,9.46078228100068,4785.21802002885,15.8594292855093,32863.5842471319,6.01614136623192,4355.82901915987,14.1717036942223,26108.3965018511,5.83307152409237,4301.76642286613,14.4798692057725,82206.4658747956,10.3504728584105
