,0
Tvent [K],0.07627127698096915
Tl8 [C],0.07627127698096915
T6 [C],0.07627127698096915
T4 [C],0.07627127698096915
T2 [C],0.07627127698096915
Pbypass [PSI],0.0
dPbypass [PA],0.0
dPtest [PSI],0.0033096118388769723
Pvent [PSI],0.3466876226407675
Tbypass [K],0.07627127698096915
Treturn [K],0.07627127698096915
Tout [C],0.015498303046611641
Tin [C],0.014375108934061142
Preturn [PSI],0.8320502943378437
dPreturn [PA],0.8170066348441928
dPvent [PA],0.8223510781764022
Ptest [PSI],0.3466876226407675
Pinlet [PSI],0.3467034196872466
Poutlet [PSI],0.3466876226407675
Taverage [C],0.010569308801794183
Paverage [PSI],0.34669157196986866
m_dot [kg/s],1.8272163119553098e-06
Re [-],1330.3262700002715
q [W/m^2],4833.524190413507
Nu [-],6.754900578448305
h [W/(m^2 K),279.55377199797346
K_L [-],0.040714952152899754
