,0
Tvent [K],301.7539615384618
Tl8 [C],76.96023557692303
T6 [C],76.55081730769231
T4 [C],76.16378846153847
T2 [C],73.14330769230773
Pbypass [PSI],1293.8893360576917
dPbypass [PA],769.0039886538464
dPtest [PSI],2.2754121913461542
Pvent [PSI],1440.4616788461547
Tbypass [K],309.4653076923077
Treturn [K],297.268543269231
Tout [C],36.75985096153849
Tin [C],28.660384615384615
Preturn [PSI],1285.4696519230772
dPreturn [PA],5251.370040513339
dPvent [PA],976.451269297318
Ptest [PSI],1392.6573413461551
Pinlet [PSI],1409.6327535374996
Poutlet [PSI],1407.357341346155
Taverage [C],32.710117788461545
Paverage [PSI],1408.4950474418258
m_dot [kg/s],0.004034576611700684
Re [-],26799.473542601434
q [W/m^2],748668.9930114788
Nu [-],135.58620579047331
h [W/(m^2 K),21399.43377834329
K_L [-],1.6442795078417862
