Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
8/30/2017 12:37:47:376,1,303.703,477.533,477.164,476.963,462.904,1323.7479,1268.0403,7.8274093,1441.8609,421.945,301.507,433.467,425.392,1293.7941,5849.4398,1567.2655,1414.1053,275839.904637896,908.255449033746,5.21558724912707,8.07499999999999,0.963568921932682,204894.120246801,485.59437899916,3.81360786276273,923784.343684113,3063.89020382317,9.57934485116811,4835.20550621512,15.9208355077662,24952.1762224969,5.2422144506104,4443.12055987828,10.5300941115033,13352.5836961789,4.17147702842738,4343.68667820916,14.4065865078063,84270.4605009053,10.4796043259937
8/30/2017 12:37:48:586,2,303.694,477.561,477.229,477.009,462.96,1319.499,1929.4345,7.7970112,1442.2134,421.933,301.536,433.459,425.396,1295.2537,5656.996,1548.2037,1415.2106,272551.629500423,897.45477190996,5.18448347362959,8.06299999999999,0.956399174381139,310763.683632557,736.523769490788,4.69669753213613,894400.160910987,2966.14719605947,9.42530816316461,4836.37565635595,15.925160379711,24655.3922229619,5.21094544811908,4429.01601822333,10.4969652011654,20253.206804428,5.1375268018375,4348.53192968591,14.4212695322811,81581.064059036,10.3110260639946
8/30/2017 12:37:49:453,3,303.665,477.537,477.209,476.938,462.894,1346.8981,1910.4899,7.2834587,1441.5085,422.007,301.656,433.471,425.392,1299.7499,5386.5954,1488.0843,1415.3334,261839.942995185,862.265796174024,5.08182597144741,8.07900000000001,0.939321871821622,314101.956687326,744.305086615449,4.72144247132496,854604.753307948,2833.0441075528,9.21140498868869,4834.03568803177,15.9189754763696,23688.7774784706,5.10777658626506,4519.96938197819,10.710650254565,20462.5891337788,5.16401498691007,4363.45740220561,14.4650111458271,77917.1624990609,10.0768261541222
8/30/2017 12:37:50:319,4,303.655,477.623,477.268,477.036,462.965,1309.2326,1849.963,8.4861005,1442.726,422.292,302.32,433.471,425.385,1309.4263,5173.035,1451.9126,1416.5616,255691.027328961,842.044515417039,5.02188466879782,8.08600000000001,0.929046624842422,295645.320015489,700.09689981219,4.57908058071782,826832.676763289,2734.95857622152,9.05054194179688,4838.07727043308,15.9328095056333,23133.0468746288,5.04750767209119,4394.9359348026,10.407338843271,19253.1917885142,5.00908694980528,4395.57893645446,14.5394910573381,75213.2961217971,9.90044037600788
8/30/2017 12:37:51:184,5,303.642,477.617,477.299,477.085,462.965,1311.2101,1802.1285,8.2907712,1443.1104,421.977,301.603,433.475,425.396,1315.1214,5922.5192,1512.5247,1414.965,266436.173336993,877.46811487539,5.12642822218325,8.07900000000001,0.947566126914977,288435.822056033,683.534462911564,4.524591933234,950743.746566586,3152.30202142083,9.7165730283513,4839.35331501218,15.9376941102093,24106.1560027361,5.15257770711069,4401.50039410328,10.4306642165409,18797.3972585585,4.94943997653533,4414.48424728293,14.6367385181279,86686.364898992,10.6287599276687
8/30/2017 12:37:52:051,6,303.658,477.583,477.228,477.033,462.943,1318.52,1954.3461,7.8479303,1442.0853,421.958,301.509,433.467,425.392,1294.9409,5708.965,1559.9349,1415.5791,274592.442313366,904.281930044215,5.20416592967037,8.07499999999999,0.961458856862296,314542.514099469,745.435598091443,4.72502676741391,902398.747768443,2992.94133099988,9.46778333359832,4835.95041881541,15.9256479948343,24842.9741122571,5.23073071093434,4425.76615442795,10.4886414155626,20498.4354448032,5.16853616181816,4347.49356666732,14.4191170633955,82318.2346458279,10.3575067739678
8/30/2017 12:37:52:915,7,303.684,477.556,477.16,476.91,462.891,1336.0704,1861.0455,7.3094158,1442.2455,421.985,301.597,433.467,425.392,1297.7103,5462.9263,1508.613,1414.8422,265587.844250145,874.553299647479,5.11790653307625,8.07499999999999,0.94552261232978,303513.133990955,719.251001791425,4.64129792413635,865354.882995706,2869.24234324515,9.27006596504746,4836.4822147092,15.9260356644051,24026.2244417852,5.14402811600621,4484.02602118428,10.6260317811872,19775.5286292354,5.0765802135794,4356.68679730566,14.4453916892597,78914.1101730582,10.1410875905216
8/30/2017 12:37:53:782,8,303.658,477.626,477.255,477.015,462.934,1308.7431,1866.0654,8.5328845,1442.3415,422.313,302.321,433.471,425.4,1307.5822,5232.3139,1457.7801,1416.8062,256655.911892553,845.213733517816,5.03132627212295,8.07100000000003,0.929066641917584,298107.169414712,705.891529303413,4.59799181749617,835129.732729044,2762.3940537675,9.09582349229439,4836.80089389648,15.9284487610947,23220.1756277935,5.05700425351025,4393.31100290491,10.4029736307074,19412.6291493754,5.02978453154382,4389.45730844112,14.5191941957096,75968.9816070106,9.95005208629946
8/30/2017 12:37:54:645,9,303.633,477.619,477.273,477.063,462.964,1311.3472,1808.8064,8.3044771,1442.726,422.024,301.597,433.463,425.388,1344.3072,5419.0738,1482.2205,1414.965,261028.440949576,859.684029567196,5.07421235374801,8.07500000000005,0.937450203364316,289534.909632333,686.062663811377,4.53295180391677,889231.30954914,2948.40900124716,9.39708322245453,4838.07727043308,15.9339639315657,23617.6479856272,5.10010234693308,4401.95550781763,10.4305809807443,18866.9016336886,4.95858194225317,4511.36869545373,14.9582678058924,81059.9571602949,10.2780419716436
8/30/2017 12:37:55:510,10,303.617,477.564,477.263,477.047,462.945,1315.9355,1866.1128,7.9768734,1442.2134,421.964,301.537,433.467,425.385,1294.2046,5730.0754,1577.041,1415.7019,277628.256759093,914.402871904711,5.23320803549253,8.08199999999999,0.967662439617079,299753.077289211,710.375949818494,4.61257386284745,905220.605651441,3002.02166119395,9.4821346825268,4836.37565635595,15.9291991435129,25121.0001464847,5.25991870363098,4417.18671318264,10.468160111248,19534.7675760493,5.0455826673223,4345.04936369231,14.4096723244322,82568.5089082897,10.3732399227229
