Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
9/1/2017 12:45:36:369,1,303.313,485.21,485.032,486.989,468.854,1330.4378,786.19113,5.0229293,1439.7783,412.937,300.547,433.589,424.3,1298.2902,5916.8352,1011.5224,1413.4922,177771.560101135,586.099376225663,4.1897184422546,9.28899999999999,0.890411662384544,127677.353075789,309.193298434843,3.04308613304347,937675.151926441,3119.89523078401,9.66649908084647,4828.29215959585,15.9185137451934,16101.933227971,4.21113902684119,4465.32818378504,10.8135821778747,8501.54239177115,3.32855750444244,4358.61181877138,14.5022636019371,85807.50375962,10.5747433526575
9/1/2017 12:45:37:579,2,303.268,485.256,485.066,486.94,468.863,1324.988,1026.5953,4.9664211,1440.4192,412.904,300.544,433.585,424.303,1299.7108,5721.1398,994.41265,1413.2466,174842.375121307,576.52760964331,4.15536582817963,9.28199999999998,0.882445446415078,166036.042028949,402.117785318013,3.47037055529233,907654.245504235,3020.0378164403,9.51054488260038,4830.4196751285,15.9278910901529,15838.8963878704,4.17660138072667,4447.23716467159,10.7706323132534,11057.0805108141,3.79601078666777,4363.32760682829,14.5180992028731,83060.0751699055,10.4040723066582
9/1/2017 12:45:38:443,3,303.281,485.287,485.075,486.94,468.832,1358.1632,1066.7099,4.5429906,1439.5862,413.076,300.725,433.589,424.303,1304.461,5347.6201,951.88828,1413.7378,167268.749423297,551.530591838251,4.06428366874701,9.286,0.863474923887744,176843.637811725,428.114046353999,3.58079078715911,851496.371839577,2831.47849975751,9.20885941582289,4827.65446926379,15.9180907121244,15152.243988848,4.08506570566241,4557.36472481919,11.0327511761012,11768.7449037838,3.9162668507215,4379.09625136436,14.5617964963484,77870.9556359821,10.073837803656
9/1/2017 12:45:39:313,4,303.268,485.367,485.146,487.054,468.919,1313.5467,1034.1729,5.5164981,1440.3551,413.086,301.207,433.596,424.303,1316.4246,5182.7835,906.92285,1413.7378,159452.405092992,525.780514571244,3.96827218075734,9.29300000000001,0.843712392084424,165817.295038982,401.411074301676,3.46731967354608,832818.209236872,2764.93643652661,9.10000822227996,4830.20689037948,15.9271894508471,14444.7320492521,3.98855250859425,4409.25691273892,10.6739441974284,11038.7038250927,3.79285502120752,4418.81031725038,14.6703440399804,76033.2170297339,9.95425782091862
9/1/2017 12:45:40:175,5,303.255,485.419,485.177,486.998,468.916,1315.8571,1003.8609,5.378864,1440.0988,412.937,300.609,433.604,424.307,1303.0601,5992.3533,979.75139,1413.4922,172226.244748622,567.925490918936,4.12424911546028,9.29699999999997,0.877252792180786,161240.235043666,390.471754877053,3.41974734469071,953131.917592538,3170.66993201314,9.74484029386162,4829.35608334092,15.9250666381129,15602.6061745337,4.14533031191052,4416.92645851302,10.6963688371665,10737.6664476099,3.74077990413626,4374.44585893234,14.5519457465756,87200.4001159132,10.6602267065508
9/1/2017 12:45:41:047,6,303.284,485.327,485.121,486.931,468.897,1323.5195,1089.1586,5.0235803,1440.291,412.92,300.531,433.608,424.307,1299.4762,5717.8945,997.83535,1414.2281,175428.555701411,578.429972241897,4.16221589235347,9.30099999999999,0.885709465168142,175959.461746479,426.134509702798,3.57250266920871,906975.641065126,3017.91043541307,9.50719457404614,4829.99410563047,15.9256475964128,15891.1741433433,4.18348833394031,4442.36236897852,10.758409301992,11717.6140135845,3.90775021702303,4362.54883456435,14.516135888026,83001.7335553967,10.4004177409722
9/1/2017 12:45:41:911,7,303.307,485.308,485.06,486.955,468.86,1347.0482,1001.0194,4.5861762,1440.0347,412.998,300.66,433.615,424.307,1302.9167,5470.2299,962.15265,1414.1053,169125.110387204,557.603716324397,4.08659913433567,9.30799999999999,0.870272883241287,164595.055863841,398.537174184477,3.45488525058682,869988.246027839,2893.59491128796,9.30932248239375,4829.14329859191,15.9216348405804,15319.0431541967,4.10748880654973,4520.46765016582,10.9454952570371,10956.6530949021,3.77873257585231,4373.96983189633,14.5478940726945,79580.3251384862,10.1838045701853
9/1/2017 12:45:42:777,8,303.303,485.382,485.134,486.998,468.906,1313.1225,1047.1023,5.551031,1440.291,413.355,301.482,433.623,424.307,1314.5154,5021.1922,902.52223,1412.6325,158671.639862545,523.145632791451,3.95831644795687,9.31599999999997,0.843678591871292,167836.151255019,406.033920613078,3.48722819339508,805682.033978467,2672.40509874045,8.94644208198076,4829.99410563047,15.9246499560851,14372.3505903353,3.97854679102391,4407.84874908008,10.6635912208152,11165.8708935754,3.81463951209239,4412.47258491316,14.6359404041142,73489.8697968031,9.78635443962111
9/1/2017 12:45:43:643,9,303.281,485.453,485.186,487.069,468.968,1315.4721,1010.7755,5.3917659,1441.06,412.946,300.593,433.619,424.311,1332.8453,5787.7285,939.67181,1415.0878,165291.079964073,545.009677375348,4.04018559430114,9.30800000000005,0.860388761021448,162303.357345878,393.037727319984,3.43096532447152,941627.320463307,3132.56569668391,9.68610790379314,4832.54685870366,15.9342222516533,14972.9394641533,4.06082340166285,4415.64842218899,10.6930407902946,10808.2636513304,3.75305705699371,4473.32006027878,14.8816508045057,86130.9544882856,10.5946553128773
9/1/2017 12:45:44:505,10,303.255,485.388,485.149,486.949,468.913,1321.6333,1054.0172,5.1041702,1440.3551,412.946,300.508,433.627,424.319,1299.0787,5771.4893,1002.2359,1414.2281,176210.054389455,581.062321773606,4.17167595719736,9.30799999999999,0.888390650483678,170039.502670686,411.771763549437,3.5117815277029,915196.840885864,3045.49909115852,9.55055139431245,4830.20689037948,15.9278722210004,15963.4853504994,4.19299580427125,4436.10098686325,10.7425692145299,11322.852724305,3.84136107373955,4361.22930355448,14.5128559091754,83760.7925922476,10.4478659310954
