,0
Tvent [K],0.07627127698096915
Tl8 [C],0.12737967271024975
T6 [C],0.12752990475825135
T4 [C],0.12956193024871088
T2 [C],0.1223203290737014
Pbypass [PSI],0.0
dPbypass [PA],0.0
dPtest [PSI],0.0033096118388769723
Pvent [PSI],0.3466876226407675
Tbypass [K],0.07627127698096915
Treturn [K],0.07627127698096915
Tout [C],0.06722120279612875
Tin [C],0.0657360389664534
Preturn [PSI],0.8320502943378437
dPreturn [PA],0.8168035593182796
dPvent [PA],0.8221510529035709
Ptest [PSI],0.3466876226407675
Pinlet [PSI],0.3467034196872466
Poutlet [PSI],0.3466876226407675
Taverage [C],0.047010416197788944
Paverage [PSI],0.34669157196986866
m_dot [kg/s],2.3867895133708663e-06
Re [-],569.923345847421
q [W/m^2],7712.186484808036
Nu [-],3.374133429214055
h [W/(m^2 K),277.86884234215194
K_L [-],0.04044438771054954
