Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
6/26/2017 17:21:58:370,1,304.298,468.615,469.902,476.853,455.463,1326.2672,972.98191,3.8885493,1440.9638,405.607,302.069,415.086,404.339,1324.4133,4942.4288,663.01891,1421.1037,116619.222365228,383.240186807759,3.38793235534432,10.747,0.833026884334597,157516.825407588,388.348389962667,3.41043646610747,799015.327515217,2645.14176401821,8.90069020132399,4832.22751560139,15.8799187493884,10528.6864201081,3.40523951488144,4451.48356484222,10.9748686902401,10678.348700229,3.73043305926074,4445.32940499518,14.7162714644508,72734.1239145196,9.73590456129481
6/26/2017 17:21:59:582,2,304.301,468.996,470.206,477.137,455.774,1316.2226,786.80677,4.1380138,1441.0279,405.556,302.124,415.078,404.328,1339.4461,5250.1788,774.94912,1418.7712,136312.82998075,447.953933706264,3.66282260892555,10.75,0.900868473548282,126412.082841267,311.700684594155,3.05540008897456,858401.546740114,2841.22263289283,9.22469130090156,4832.44030035041,15.880461452149,12306.5496275368,3.68153321019491,4418.13976312713,10.8940313128819,8571.49758956746,3.34222401608573,4495.23191006484,14.8787647127167,78116.1750648936,10.0896868388627
6/26/2017 17:22:00:448,3,304.285,468.735,470.068,476.943,455.457,1323.4738,1046.2973,3.9066963,1440.7717,405.562,302.027,415.082,404.328,1298.5313,5609.898,811.12077,1417.9116,142650.023375477,468.803994201084,3.74709635103843,10.754,0.921938456485302,169029.150313542,416.777583485489,3.53306302726736,889198.134251785,2944.10146858322,9.39021629217479,4831.58982526933,15.8785014879778,12879.3823533747,3.76624082770197,4442.21066440707,10.9532221076113,11460.3267174941,3.86461024962485,4359.41216827196,14.4338491865693,80972.4216840366,10.2724909181198
6/26/2017 17:22:01:311,4,304.307,468.624,469.902,476.841,455.392,1328.3492,718.74936,3.7989247,1440.5794,405.62,301.985,415.078,404.317,1300.0757,5321.6325,820.89619,1419.2625,144349.935983159,474.356278308283,3.76922042101259,10.761,0.927985531566863,116541.575516423,287.317133071403,2.93345865152582,844509.766036133,2796.52885420181,9.15184932247502,4830.95147102229,15.8752558141032,13031.9370130726,3.78848048888859,4458.39491971657,10.9915559383575,7900.17379609865,3.20867347868457,4364.53891969748,14.4528334841051,76912.6683861019,10.0116611292758
6/26/2017 17:22:02:187,5,304.304,468.541,469.791,476.81,455.247,1339.908,577.47134,3.6032888,1440.1628,405.649,302.047,415.063,404.321,1301.6656,5273.7278,788.14724,1419.8756,138551.13991026,455.305023628543,3.69275444813182,10.742,0.907554294720032,94448.8274253152,232.8338722031,2.64071960254173,837931.068398856,2774.17444437076,9.11519769363773,4829.56853613245,15.8708677379609,12508.5806040789,3.71162921538115,4496.76522169618,11.0853600568378,6401.47772640458,2.88833339277648,4369.81671177947,14.4673402211559,76296.814316368,9.97149795092161
6/26/2017 17:22:03:049,6,304.291,468.541,469.815,476.761,455.238,1370.0743,836.67746,3.6075002,1440.0347,405.769,302.244,415.059,404.317,1305.9336,5137.3113,774.46016,1417.0519,136132.930726212,447.377447003731,3.66046494648734,10.742,0.899618626019769,139924.364979451,344.837493695799,3.21370825871046,818932.551903843,2709.50805277803,9.00833300176204,4829.14329859191,15.8701483073502,12290.7975973342,3.67917632736165,4596.90451302466,11.3288706456744,9478.61071649143,3.51462946437299,4383.98465731439,14.5047863888593,74515.6030195731,9.85441418914071
6/26/2017 17:22:03:916,7,304.301,468.525,469.8,476.746,455.272,1313.2334,942.33955,4.150686,1439.4579,405.978,302.68,415.059,404.324,1310.9967,4941.6158,754.90932,1419.2625,132643.17541582,435.894641870452,3.61318313275373,10.735,0.887419691360017,151056.874351646,372.081428923849,3.33824499122155,790791.023519499,2612.63057856317,8.84582231838321,4827.22856780827,15.8633345529863,11975.3791003274,3.631660179651,4408.2168899329,10.8582654477161,10232.1729757814,3.65166676242069,4400.79199682654,14.539421160389,71848.2333290325,9.67643199514823
6/26/2017 17:22:04:780,8,304.294,468.602,469.852,476.783,455.334,1315.3937,763.07898,4.2877842,1441.2522,405.888,302.755,415.055,404.332,1317.9884,4838.4906,749.04556,1419.0169,131776.92610401,433.057918013532,3.60140696951248,10.723,0.883538635164872,122522.656216508,301.863214030738,3.00679836054138,778417.596927183,2571.11392686226,8.77525750133384,4833.18488099321,15.8832736793798,11897.2956278043,3.61980099775256,4415.38816751937,10.8783412358074,8301.03353431181,3.28907128415462,4424.00146842834,14.6124802841517,70702.3484975531,9.59895867193396
6/26/2017 17:22:05:646,9,304.269,468.565,469.843,476.764,455.278,1316.7774,932.67761,4.2418419,1440.9959,405.682,302.076,415.048,404.336,1333.9595,4755.6627,759.30994,1418.28,133558.946828222,438.950227687415,3.62582507593734,10.712,0.88861665848531,149911.541768641,369.529685242731,3.32677841435019,774363.446363634,2563.47225984068,8.76220722472188,4832.33407395464,15.8817824817995,12059.1953033482,3.64434709365072,4419.98146326367,10.8951875194455,10161.6974561382,3.63906935105858,4477.01873059626,14.8208355863963,70482.8949810577,9.58404995647791
6/26/2017 17:22:06:513,10,304.285,468.439,469.711,476.644,455.186,1321.4375,850.55437,4.2212448,1440.8357,405.717,302.043,415.052,404.336,1328.323,5704.9006,800.8564,1419.5072,140851.107648565,462.892050704322,3.72339464837843,10.716,0.912869744653241,137195.498756059,338.155657160185,3.18242031082074,925002.549716824,3062.48630068177,9.57714992701265,4831.80227806085,15.8791996912791,12716.9586996389,3.74241718930466,4435.45101410417,10.9323765435123,9298.58064356987,3.48109225394943,4458.30794685504,14.760507433892,84207.2277159148,10.4756718749519
6/26/2017 17:22:07:377,11,304.307,468.267,469.584,476.558,455.069,1325.0206,887.54307,3.9959386,1440.6115,405.662,301.995,415.052,404.339,1293.7746,5365.485,745.13391,1420.7353,131030.488685074,430.586508641187,3.59111586810923,10.713,0.880192292246545,143550.008674067,353.866047778859,3.25550717362341,847342.053914711,2805.81484433421,9.16703127760674,4831.05802937554,15.8756059813791,11829.4523585244,3.60946544580926,4447.34538281227,10.9631796490977,9730.2941227217,3.56098534168173,4343.62194649924,14.3830922581475,77172.2657647063,10.0285426891061
6/26/2017 17:22:08:251,12,304.304,468.513,469.818,476.749,455.472,1324.381,830.52075,3.2660761,1440.3871,405.562,302.024,415.055,404.339,1296.2311,5428.0093,762.73264,1418.8941,134104.302126004,440.691880902007,3.63301117341648,10.716,0.89071030481376,134262.455155093,331.052848035795,3.14882027466186,858843.78186168,2843.62759867322,9.22859461597087,4830.31311677525,15.8733145695595,12107.0951271906,3.65157769978411,4445.22218272696,10.9606476512271,9103.04530778285,3.44429668808535,4351.7764821615,14.4087108380841,78210.6164301311,10.0957841418045
6/26/2017 17:22:09:116,13,304.32,468.815,470.068,477.02,455.522,1340.267,763.07898,3.4883579,1440.1308,405.598,302.063,415.052,404.321,1302.4801,5231.501,805.74224,1418.4028,141641.078759654,465.434669951543,3.73360675928868,10.731,0.916654779650112,124839.485607488,307.791176503553,3.03617843801004,831741.870553338,2753.53774064794,9.08123105384508,4829.46230973668,15.8696842459802,12786.8749324488,3.75269075649057,4497.95694907365,11.0896921313065,8462.31096007138,3.3208686011757,4372.52050550913,14.4755249915055,75728.7234685862,9.93430569851241
6/26/2017 17:22:09:980,14,304.291,468.719,469.979,476.897,455.337,1365.5253,1027.1635,3.5004559,1439.8104,405.791,302.283,415.048,404.324,1304.8129,5056.1092,757.84307,1419.63,133191.265489673,437.710170493617,3.62069988155349,10.724,0.888354632535827,171210.535224881,421.918019928684,3.55478423960318,805296.556945197,2664.04844779626,8.93244330032705,4828.3987179491,15.8677013712174,12025.2275210066,3.63921086024198,4581.80376695195,11.2910433374618,11597.7475931589,3.88771149146649,4380.26440976027,14.4906078402036,73266.0956144457,9.77144352005893
6/26/2017 17:22:10:849,15,304.278,468.692,469.972,476.93,455.358,1313.4097,779.18174,4.2207471,1439.6181,405.978,302.706,415.052,404.309,1309.2699,5031.7473,741.71494,1420.2441,130339.328931482,428.356072182286,3.58180280885423,10.743,0.880368078020345,124919.472371823,307.700102891838,3.03572921104198,804153.879177624,2656.55084199727,8.91986486429212,4827.76036370206,15.8662813732904,11768.2579368132,3.60011735680834,4408.80213098206,10.8597070062468,8461.68540101756,3.3207458546929,4395.05975494517,14.5192356773409,73057.1249175239,9.75749843780497
6/26/2017 17:22:11:719,16,304.265,468.719,469.979,476.881,455.392,1315.4068,960.7626,4.329974,1441.2842,405.781,302.774,415.059,404.309,1319.624,4685.022,751.00139,1418.28,132123.941803818,434.239698301867,3.60631759685068,10.75,0.886971108207227,154264.972769253,380.168053135195,3.37432584434551,754662.891936478,2492.49569625027,8.64005321637638,4833.29110738897,15.8851366650419,11929.7597157864,3.62473629928181,4415.43165395014,10.8813169023442,10454.3623185202,3.69110139621207,4429.43096508178,14.6294958123279,68539.5097296643,9.45099859669844
6/26/2017 17:22:12:583,17,304.249,468.59,469.849,476.798,455.337,1316.8818,786.99606,4.1861376,1440.9959,405.707,302.115,415.052,404.317,1336.2402,4947.2999,755.39828,1418.6484,132870.904748923,436.717638345312,3.6165924826469,10.735,0.888257048371488,126505.820897682,311.81572143858,3.0559638528324,806944.983721499,2670.98615997716,8.94406666760642,4832.33407395464,15.8828264807925,11997.8598051291,3.6350673369553,4420.32802687985,10.8953703704394,8574.61355377653,3.34283145393499,4484.5896849968,14.843982208751,73437.6316969554,9.78287565104399
6/26/2017 17:22:13:451,18,304.256,468.516,469.778,476.733,455.297,1318.4221,854.62711,4.0296675,1440.8998,405.633,302.066,415.036,404.317,1315.8381,5431.2546,774.46016,1419.8756,136214.712504367,447.69770359292,3.66177488991987,10.719,0.898013677665724,137537.870180632,339.069726034697,3.18671860976281,872356.043847268,2887.96502700492,9.30026179358453,4832.01506280987,15.8814125697106,12299.5213197641,3.6804817926721,4425.44116804841,10.9099633610885,9323.95045749296,3.48583784415015,4416.86338659053,14.6221798765519,79416.7817165501,10.173334954715
6/26/2017 17:22:14:313,19,304.233,468.473,469.754,476.724,455.281,1325.7385,994.62572,3.9860995,1440.7075,405.624,302.021,415.036,404.309,1299.8736,5587.1619,830.18265,1419.63,145995.888441499,479.88182886636,3.79110978839464,10.727,0.930425662703798,160956.570316151,396.812245617002,3.4474005126857,886509.7881102,2935.25876713937,9.37610378224086,4831.37670856283,15.880514962423,13183.727994869,3.81047999452073,4449.72850560972,10.9700819123369,10911.125620517,3.77087364146745,4363.86803361674,14.4488894269496,80728.2845035654,10.2569931094786
6/26/2017 17:22:15:181,20,304.269,468.362,469.634,476.669,455.207,1330.6075,247.03519,3.7766808,1440.3871,405.591,301.995,415.029,404.306,1300.9814,5328.9423,824.80785,1419.3844,145018.418396648,476.61253166326,3.77817384694223,10.723,0.926905121360063,40123.6048894844,98.9262702808603,1.72129388809728,846258.922867641,2802.22825830772,9.16117043830116,4830.31311677525,15.8751404736442,13093.9404825145,3.79748222806256,4465.89151564007,11.0108249829017,2720.06124170786,1.88276684982663,4367.54545865506,14.462310497376,77068.818165201,10.021818922784
6/26/2017 17:22:16:049,21,304.282,468.331,469.615,476.583,455.069,1344.529,605.27222,3.6116349,1440.1308,405.653,302.076,415.04,404.309,1304.4154,5224.1912,817.96245,1419.1397,143789.264173229,472.552645812861,3.76204779223285,10.731,0.923637467026492,99337.2358209189,244.882290580666,2.70818231875565,831813.828871085,2753.6574533266,9.08142845928883,4829.46230973668,15.8716661180638,12982.4269035134,3.78127716323227,4512.10497715936,11.1230657166577,6732.48267952732,2.96206663543999,4378.9448787504,14.4961694366663,75730.7608047409,9.93443932934045
6/26/2017 17:22:16:922,22,304.23,468.322,469.591,476.555,455.072,1359.586,817.07018,3.4025996,1439.8104,405.785,302.296,415.04,404.302,1305.5362,5139.7438,777.88286,1419.9984,136713.267729856,449.374709035455,3.66862669693365,10.738,0.901288770518419,135599.222701502,334.165192654982,3.16358723365673,819070.991837644,2709.4999333026,9.00831950429464,4828.3987179491,15.8708829436581,12345.687814938,3.68738270345851,4562.08781594081,11.2426231032217,9186.01208262151,3.45995705265155,4382.66545826201,14.4979273899159,74515.6324151703,9.85441613287028
6/26/2017 17:22:17:785,23,304.23,468.408,469.689,476.66,455.161,1314.9434,971.89251,4.3919188,1439.9066,406.033,302.819,415.029,404.298,1313.2447,4932.6804,765.1737,1418.0344,134488.612227674,442.062295722558,3.63865555671429,10.731,0.893342877973051,155997.07320384,384.198016426841,3.39216343158381,790714.657900939,2611.17914629181,8.84336485352871,4828.71806105137,15.871932620226,12144.785409169,3.65725709875719,4413.89336295649,10.8707749442939,10565.2247462549,3.71062077576878,4408.2544011289,14.5573903920457,71806.9542619924,9.67365188870114
6/26/2017 17:22:18:650,24,304.22,468.396,469.668,476.61,455.17,1315.4982,787.04346,4.1769111,1441.2202,405.772,302.512,415.017,404.302,1320.6601,4942.4288,744.64495,1418.28,130999.83376704,430.608880964564,3.59120916011943,10.715,0.880379484921399,126380.517130688,311.456968767406,3.05420536112978,796751.031069969,2633.78322535955,8.88155935525107,4833.07865459745,15.8867880303644,11830.0164785313,3.60955150843227,4415.73506309304,10.8823059824065,8564.84775317189,3.34092730247324,4432.8703766021,14.653535650163,72424.0566191922,9.71513020122209
6/26/2017 17:22:19:514,25,304.246,468.421,469.683,476.638,455.18,1318.8137,949.25412,4.3138945,1441.0279,405.678,302.063,415.021,404.291,1339.8632,4630.6143,762.73264,1421.2266,134163.962502581,440.971984849698,3.63416556173981,10.73,0.892157372807995,152811.872071954,376.682669683724,3.35882230655727,757338.827993686,2507.22143391838,8.6655384737879,4832.44030035041,15.8833322388804,12114.7359305584,3.6527297757443,4426.74111356657,10.9119575465432,10358.2206583213,3.67408992052874,4496.61650474211,14.8863531936785,68932.9599734984,9.47808645070632
6/26/2017 17:22:20:385,26,304.256,468.285,469.575,476.53,455.063,1322.1228,894.0313,4.1793995,1440.6755,405.701,302.085,415.017,404.298,1305.4645,5678.1063,811.60973,1417.6659,142726.485242341,469.099985677657,3.74827907727871,10.719,0.91922796466011,144283.169454291,355.639176275856,3.26365322155218,904814.893432037,2995.23277697349,9.4714069868363,4831.27048216706,15.8789653520952,12887.5227820933,3.76743086815575,4437.72591876094,10.9384150365933,9779.28541510506,3.56993873138168,4382.427444744,14.507265983892,82373.7983789126,10.3610017751848
6/26/2017 17:22:21:247,27,304.24,468.205,469.514,476.444,455.032,1326.0388,887.11672,4.029323,1440.3871,405.691,301.995,415.029,404.298,1299.6065,5376.0403,828.71578,1418.1572,145705.51397631,478.916362004699,3.78729423061146,10.731,0.929835834958875,143591.308110951,353.942552610117,3.25585907029217,852836.041912997,2824.00715877083,9.19670181413293,4830.31311677525,15.8766536838524,13157.2334414036,3.80664922150969,4450.72537394246,10.9707274106215,9732.31571652467,3.56135524273164,4362.9813751696,14.4471973879356,77668.7153795963,10.060747813649
6/26/2017 17:22:22:114,28,304.324,468.131,469.449,476.478,455.026,1332.3501,729.73703,3.7121327,1440.1308,405.646,302.05,415.017,404.287,1302.5909,5405.2732,826.75995,1419.3844,145335.772881011,477.56921202735,3.78196381521434,10.73,0.928440612876542,118679.552235411,292.569265407303,2.96014891516307,859442.537124085,2845.36512870083,9.23141364043975,4829.46230973668,15.8694756566576,13120.2469004245,3.80129498518494,4471.67620680435,11.0235925087499,8044.32365726537,3.23781454586034,4372.88831440446,14.4773657156248,78254.1169092654,10.0985913719352
6/26/2017 17:22:22:977,29,304.301,468.214,469.486,476.65,454.933,1347.9424,843.40274,3.5483119,1439.9706,405.72,302.069,415.01,404.287,1302.5322,5113.7623,779.34973,1417.1747,136986.310840179,450.167139904828,3.671859914667,10.723,0.900822963076747,138770.610040084,342.03541861403,3.20062467589662,813055.441789148,2691.6215890712,8.97855010121872,4828.93051384289,15.8689275219039,12367.4443795854,3.69063037454165,4523.43601401243,11.1491570886632,9403.22963726895,3.5006260719456,4372.69345535974,14.4758100147971,74025.8515156317,9.82197688623255
