Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
9/13/2017 17:14:55:369,1,301.604,76.945,76.538,76.192,73.183,1282.4275,785.66996,1.947737,1424.5598,309.556,297.189,36.804,28.665,1279.0351,5258.2953,978.28452,1391.3934,170112.811230834,564.027039531419,4.11006955167146,8.139,0.765345015278434,122988.392750175,397.305795236321,3.44954376115407,820953.5594701,2762.39551083687,9.09582589116361,4777.77320947328,15.8412130126699,15497.2134683175,4.13130612099079,4305.9543985191,13.9100983296047,10928.7463982166,3.77391727434768,4294.69307273825,14.4510499134835,75987.8878401358,9.95129013305025
9/13/2017 17:14:56:431,2,301.607,76.968,76.573,76.211,73.202,1282.7538,777.23965,2.4574616,1425.9054,309.828,297.978,36.805,28.668,1289.3371,5108.8912,940.64599,1393.1128,163722.390681561,542.83352402816,4.03211155660164,8.137,0.750643785629489,121699.673437322,392.797531008567,3.42991678497372,804052.282003531,2698.36122802197,8.98978391543147,4782.24002941513,15.8558655117923,14914.7563116467,4.05292577120755,4307.0375757984,13.9013826245478,10804.7057656196,3.7524392867591,4328.89133302427,14.5275534872516,74219.6901685492,9.83482803228175
9/13/2017 17:14:57:294,3,301.61,77.005,76.543,76.219,73.236,1285.2079,755.87994,2.4036333,1425.6491,309.512,297.137,36.806,28.666,1305.8033,5816.9614,968.02014,1393.2347,168456.66275518,558.524792795928,4.08997296154105,8.14,0.761696359890974,118581.615267994,383.124451614135,3.38742075370647,927182.229315786,3120.38631781227,9.66725982843043,4781.38922237656,15.8528869148124,15345.9138106808,4.11108963730906,4315.18414448097,13.9418960960511,10538.3995845694,3.70590713896161,4383.55211670914,14.7526296513364,85815.4772303193,10.575234658452
9/13/2017 17:14:58:157,4,301.556,76.954,76.543,76.185,73.233,1292.6222,1026.5004,2.2737327,1425.1364,309.493,297.092,36.802,28.665,1274.1479,5608.2722,1031.5622,1393.6031,179449.812084863,595.079560960031,4.22169375292399,8.137,0.785937624983305,161965.266070911,523.32448898977,3.95899303673673,872248.200979529,2935.95317605162,9.37721279264071,4779.68727634194,15.850081830048,16350.3452827843,4.24349830475523,4339.79646842182,14.0222766538236,14393.8725940606,4.33107823795711,4278.46964644532,14.4011607395868,80765.629423556,10.2593652786648
9/13/2017 17:14:59:025,5,301.634,76.891,76.461,76.156,73.176,1310.0614,520.07008,2.0272162,1424.5598,309.506,297.112,36.805,28.664,1278.1098,5362.2335,991.9716,1391.025,172492.842406572,571.861402914033,4.13851564724362,8.141,0.770831394974848,83165.7819694669,268.704910306963,2.83685416372873,836575.307728178,2815.69006882313,9.18314905147373,4777.77320947328,15.839637472809,15712.4705273223,4.15989919643103,4397.68719845287,14.208730035776,7389.5353664044,3.1032428820271,4291.62147011326,14.444456871864,77454.5505276144,10.0468674119395
9/13/2017 17:14:59:895,6,301.601,76.954,76.543,76.172,73.185,1282.5124,785.66996,2.4623238,1425.2966,309.857,297.894,36.805,28.668,1288.4965,5056.9221,946.51348,1392.3759,164673.307336495,545.99721929468,4.04384428795627,8.137,0.752828026257801,122996.534898206,396.946123205885,3.44798201029847,795354.352765694,2669.92404266516,8.94228818729062,4780.21907223573,15.8494801815502,15001.7466428301,4.06472793401371,4306.23623042536,13.8974953944089,10918.8446506254,3.77220725002505,4326.10089839056,14.5222827528939,73438.0525955578,9.78290368566802
9/13/2017 17:15:00:759,7,301.562,77.013,76.603,76.235,73.239,1285.0708,766.82056,2.4110605,1425.6811,309.493,297.113,36.802,28.668,1322.0806,5275.3474,932.8264,1393.1128,162335.826446371,538.316586461062,4.01530083918291,8.134,0.747238596295882,120285.134896651,388.652198584948,3.41177021367604,851334.341847281,2865.35540971711,9.26378480485641,4781.49544877232,15.85576249253,14790.6738451618,4.03603151745373,4314.72903076663,13.9412814854185,10690.4612757662,3.73254819649945,4437.58583270153,14.9356838398237,78790.9209116358,10.1331691015818
9/13/2017 17:15:01:629,8,301.579,76.995,76.584,76.204,73.23,1290.5924,861.02087,2.3073086,1425.1364,309.468,297.087,36.804,28.667,1274.402,5676.4805,1036.937,1392.6216,180384.808394338,598.134513325988,4.23251630853683,8.137,0.787952421449467,135641.922664152,438.306780229789,3.62316659282187,883032.626140282,2972.30315072784,9.43508375629877,4779.68727634194,15.8488730194806,16434.2828422012,4.25437675759526,4333.05839535557,14.0016363415783,12055.7011042494,3.96372428860395,4279.31315041918,14.404242361393,81765.4008817216,10.3226686512291
9/13/2017 17:15:02:498,9,301.595,76.884,76.493,76.156,73.189,1306.2629,478.96123,2.0641613,1424.6558,309.458,297.071,36.803,28.664,1277.6992,5379.2856,1001.258,1392.6216,174119.377194666,577.328460997913,4.15825092460082,8.139,0.774316973815185,76369.8800086025,246.785928974538,2.71868822235767,838966.038817366,2824.12634965165,9.19689589144262,4778.09188866057,15.8427423818716,15862.672551788,4.17973500562692,4385.07779331829,14.1701872089857,6786.97029494605,2.97402884284545,4290.25845267263,14.4418622237533,77686.9014974203,10.0619256059888
9/13/2017 17:15:03:364,10,301.588,76.938,76.572,76.21,73.185,1282.2644,781.69168,2.4209762,1424.3675,309.734,297.64,36.803,28.67,1284.652,5167.351,951.39932,1391.3934,165415.441301083,548.481508883253,4.0530336010195,8.133,0.754167850377578,122350.072192751,395.016601964108,3.43959162844103,810297.717322739,2722.40867263385,9.02975295624337,4777.13485522624,15.8399367853703,15070.1050864442,4.07397827904524,4305.41297585819,13.9003563569327,10865.7929132494,3.76303201985789,4313.33879281208,14.4917981212608,74884.2075136953,9.8787574154811
