Time,Scan,Tvent [K],Tl8 [C],T6 [C],T4 [C],T2 [C],Pbypass [PSI],dPbypass [PA],dPtest [PSI],Pvent [PSI],Tbypass [K],Treturn [K],Tout [C],Tin [C],Preturn [PSI],dPreturn [PA],dPvent [PA],Ptest [PSI],PdPvent,DivTvent,mdotvent,dT,CVHeatFlux,PdPbypass,DivTbypass,mdotbypass,PdPreturn,DivTreturn,mdotreturn,PdivRvent,rhoVent,rhodPvent,MFRventcheck,PdivRbypass,rhoBypass,rhodPbypass,MFRbypass,PdivRreturn,rhoReturn,rhodPreturn,MFRreturn
8/28/2017 14:57:16:370,1,304.537,444.352,444.429,449.87,424.177,1311.0731,2179.9725,8.5335736,1458.6174,410.676,302.329,402.489,394.346,1319.435,5622.8918,1683.1074,1420.9809,299670.76387755,984.02087062508,5.42876901727962,8.14299999999997,1.01139973807825,348874.379740476,849.512461747159,5.04410462209937,905605.147155965,2995.4293076614,9.47171771253547,4890.82996248406,16.0598875095113,27030.5155104261,5.45616798559536,4401.04561234642,10.7165882894214,23361.8677647607,5.51773682678993,4428.80356543181,14.6489538397964,82369.4824243697,10.3607303405823
8/28/2017 14:57:17:584,2,304.528,444.497,444.54,449.957,424.286,1309.5132,2223.0708,8.4010314,1458.5533,410.701,302.303,402.553,394.407,1284.4304,5591.2202,1744.2047,1420.3669,310535.254578251,1019.72644413076,5.52638388886633,8.14600000000002,1.02996506394802,355348.37210663,865.224024549807,5.09053577421001,876613.849810706,2899.78547950469,9.31927536230838,4890.61717773504,16.0596634061073,28011.3403933504,5.554276737709,4395.86740751045,10.7033277433229,23794.255369011,5.56856458519149,4312.60317502142,14.2658298959038,79763.3962837414,10.1955115453289
8/28/2017 14:57:18:451,3,304.539,444.491,444.549,449.984,424.301,1324.9031,2138.8162,8.0544387,1457.9125,410.838,302.416,402.621,394.467,1288.0404,5397.9634,1691.9049,1421.4722,301091.547112256,988.679765521842,5.44160522790029,8.154,1.01516065491845,345898.546146538,841.934159319581,5.02155558064225,848692.913975306,2806.37570093945,9.16794743448526,4888.48999415989,16.0520983984314,27158.6239355882,5.46908218356553,4446.95533276533,10.8241090959583,23150.779885003,5.49275230225566,4324.58684029345,14.3001257879658,77191.5556188353,10.02979596991
8/28/2017 14:57:19:320,4,304.529,444.586,444.657,450.114,424.418,1299.5666,2138.674,9.0606409,1458.4252,411.141,303.096,402.678,394.524,1297.7624,5134.8726,1631.7855,1421.4722,290494.814902864,953.91511121392,5.34507831985433,8.154,0.99715304225909,339261.2721444,825.170129333731,4.97131128697822,813422.189764859,2683.71139759304,8.96534722235618,4890.1919401945,16.0582142922168,26203.5612379322,5.3720584365509,4362.84892413238,10.6115637314994,22694.6754519007,5.43837549233882,4356.85974715626,14.3745207695128,73811.3328375023,9.80773506305923
8/28/2017 14:57:20:186,5,304.526,444.691,444.771,450.148,424.48,1301.6747,2069.9535,8.8252276,1459.034,410.82,302.427,402.734,394.584,1322.6996,5207.952,1647.4285,1421.9625,293402.049199032,963.471260907221,5.37178461753648,8.14999999999998,1.00164364115663,328892.680734,800.576117847233,4.89666647521933,840851.591462512,2780.34564196488,9.12533051670745,4892.2128973739,16.0650088904524,26465.9534988846,5.39888828882997,4369.84691991077,10.6368894404137,22017.8665262974,5.35666909895843,4439.64064954457,14.6800406364001,76452.9469924212,9.98169549976321
8/28/2017 14:57:21:055,6,304.513,444.694,444.805,450.237,424.511,1307.3268,2105.711,8.5799365,1458.5854,410.816,302.372,402.791,394.637,1283.7789,5637.5052,1745.6716,1420.3669,310803.259014548,1020.65678317362,5.52890428959778,8.154,1.03144676332488,336026.931056804,817.949960704558,4.94951422559721,883422.27254142,2921.6404711462,9.35432801841709,4890.72373608829,16.0608044191489,28036.8901476628,5.55680924880799,4388.60948901993,10.682664475142,22494.6040946157,5.41435065378519,4310.44047199517,14.255422036416,80365.0158584897,10.2338894032006
8/28/2017 14:57:21:920,7,304.526,444.7,444.814,450.249,424.533,1322.2924,1830.2135,8.0007631,1457.9125,410.808,302.393,402.844,394.689,1287.3562,5429.6289,1699.7282,1421.3494,302483.782278975,993.293782071071,5.45428801570064,8.15499999999997,1.01765148569395,295406.748005236,719.087135608936,4.64076918306085,853218.045547757,2821.55355959879,9.19270573300712,4888.48999415989,16.0527836511821,27285.3690604132,5.48182901210083,4438.28891865849,10.8038035253902,19773.2670635167,5.07628992176822,4322.31558716904,14.2937025234349,77609.5003092449,10.0569118967012
8/28/2017 14:57:22:787,8,304.533,444.833,444.922,450.311,424.622,1298.7181,2145.3519,8.9206716,1457.3679,411.145,302.839,402.911,394.735,1294.2567,5207.952,1647.4285,1420.4897,293067.007552182,962.348932799343,5.36865496444198,8.17599999999999,1.00425363987168,340098.399372047,827.19818889211,4.97741665106822,822770.193591968,2716.85679054537,9.0205409468101,4886.68215368699,16.0464782262907,26435.4255546208,5.39577363595212,4360.03226485722,10.604609723716,22750.6196195326,5.44507437914039,4345.22231354291,14.3482917112489,74725.2145141822,9.86826462996546
8/28/2017 14:57:23:651,9,304.481,444.928,445.009,450.394,424.706,1301.1591,2056.9293,8.943949,1459.2582,410.925,302.415,402.979,394.799,1317.1348,5170.6026,1634.7193,1422.4538,291183.316313547,956.326720923628,5.35183054858679,8.18000000000001,1.00159626457074,326693.823261688,795.020559132902,4.87964680857961,831309.110554912,2748.90170975286,9.07358296481289,4892.95714605921,16.0698274968199,26269.6571567222,5.3788294152899,4368.13534710904,10.6300063201534,21865.1714591087,5.33806239165721,4421.16787932135,14.6195389756505,75591.8262382999,9.92532235607564
8/28/2017 14:57:24:513,10,304.491,444.947,445.046,450.456,424.749,1306.6937,2069.4327,8.5856792,1458.6816,410.897,302.377,403.036,394.851,1283.0882,5645.6279,1753.9801,1422.3309,312303.119236023,1025.65632230845,5.54242901525816,8.185,1.03790083570715,330077.757396665,803.310214960598,4.90502080302113,884219.15139496,2924.22754176065,9.35846866345673,4891.04307919056,16.0630136167918,28174.2062298819,5.5704004008503,4386.50786617125,10.6754438853807,22092.1126634218,5.36569307211081,4308.14764163412,14.24760362605,80436.6685393691,10.2384506057895
8/28/2017 14:57:25:382,11,304.481,444.965,445.036,450.447,424.802,1316.6273,2072.8898,8.1514522,1458.201,410.946,302.367,403.1,394.908,1286.4504,5492.1594,1717.3232,1422.0853,305675.466879202,1003.92296031346,5.4833933665951,8.19200000000001,1.02772372958683,333142.642184265,810.672551099816,4.92744678847397,862436.910545943,2852.2851718142,9.24263240919039,4889.44769150919,16.0583014753275,27577.2936761741,5.51107588139481,4419.48319507605,10.7544134632678,22292.7139729905,5.38999886611685,4319.30871625397,14.284987172059,78455.4265759033,10.1115724033398
8/28/2017 14:57:26:244,12,304.52,445.064,445.123,450.505,424.839,1303.2541,2145.21,8.579477,1457.3038,411.176,302.785,403.164,394.972,1293.5204,5240.4366,1655.737,1422.0853,294532.081540297,967.201108433918,5.38217236066151,8.19200000000001,1.008752406033,341263.678791353,829.969839658329,4.98574846566568,827431.230691866,2732.735210436,9.04686240588406,4886.46936893798,16.046464498023,26568.7249885632,5.40936050157331,4375.08985645666,10.6404309990288,22825.9589834265,5.45408269159822,4342.7781105679,14.3427782438625,75162.4200548206,9.89709136259956
